"scene_cat","object_cat","response","acc","pe_level","trialN","Q1","P1","Q2","P2","Q3","P3","Prob","Delta","x1","x2","x3","Delta1","Delta2","Delta3","SubNum"
4,2,2,1,3,62,0.272284633353823,0.674734498033553,0.155215250285872,0.162632750983223,0.0479586585887004,0.162632750983223,0.162632750983223,NA,0,1,0,-0.304997640779512,0.946279459313093,-0.0537205406869073,28
6,3,3,1,1,63,0.0479586585887004,0.100616230206432,0.0479586585887004,0.100616230206432,0.481853364763399,0.798767539587136,0.798767539587136,NA,0,0,1,-0.0537205406869073,-0.0537205406869073,0.580398164150701,28
4,1,2,0,1,64,0.243080311608778,0.55675253915273,0.138567391560786,0.286927722778482,0.0428147763261081,0.156319738068788,0.286927722778482,NA,0,0,0,-0.272284633353823,-0.155215250285872,-0.0479586585887004,28
6,3,3,1,1,65,0.0428147763261081,0.0731621173601698,0.0428147763261081,0.0731621173601698,0.537428006858234,0.853675765279661,0.853675765279661,NA,0,0,1,-0.0479586585887004,-0.0479586585887004,0.518146635236601,28
1,1,1,1,2,66,0.294388221861504,0.282444626626336,0.187131630164332,0.282444626626336,0.255260408447209,0.435110746747327,0.282444626626336,NA,1,0,0,0.790385873002318,-0.209614126997682,-0.285928079751917,28
1,2,1,0,2,67,0.262813144548848,0.426243631585077,0.16706052931417,0.232219780639005,0.227882047041934,0.341536587775917,0.426243631585077,NA,0,0,0,-0.294388221861504,-0.187131630164332,-0.255260408447209,28
3,3,2,0,2,68,0.187131630164332,0.282444626626336,0.255260408447209,0.435110746747327,0.187131630164332,0.282444626626336,0.435110746747327,NA,0,0,0,-0.209614126997682,-0.285928079751917,-0.209614126997682,28
6,3,3,1,1,69,0.038222609343093,0.0541831884734734,0.038222609343093,0.0541831884734734,0.587041902257188,0.891633623053053,0.891633623053053,NA,0,0,1,-0.0428147763261081,-0.0428147763261081,0.462571993141766,28
4,1,1,1,1,70,0.324264937574106,0.533308865830687,0.123705125421609,0.295098618358937,0.038222609343093,0.171592515810376,0.533308865830687,NA,1,0,0,0.756919688391222,-0.138567391560786,-0.0428147763261081,28
5,1,2,0,3,71,0.0521382668673812,0.12021377586262,0.34488041841464,0.769728030515543,0.038222609343093,0.110058193621838,0.769728030515543,NA,0,0,0,-0.0584022983339635,-0.386315278507946,-0.0428147763261081,28
3,1,3,0,2,72,0.16706052931417,0.288122397804935,0.227882047041934,0.42375520439013,0.16706052931417,0.288122397804935,0.288122397804935,NA,0,0,0,-0.187131630164332,-0.255260408447209,-0.187131630164332,28
2,2,2,1,2,73,0.295096643076197,0.462331470292757,0.316870718694854,0.268834264853621,0.209614126997682,0.268834264853621,0.268834264853621,NA,0,1,0,-0.330550346641257,0.765202268593421,-0.234797731406579,28
6,3,3,1,1,74,0.0341229825391803,0.041037870333888,0.0341229825391803,0.041037870333888,0.63133438033483,0.917924259332224,0.917924259332224,NA,0,0,1,-0.038222609343093,-0.038222609343093,0.412958097742812,28
4,1,1,1,1,75,0.396741977260183,0.658250972419391,0.110436935293416,0.21144011205181,0.0341229825391803,0.1303089155288,0.658250972419391,NA,1,0,0,0.675735062425894,-0.123705125421609,-0.038222609343093,28
5,3,2,0,3,76,0.0465460940661883,0.139450321181596,0.307889720192391,0.731665679061622,0.0341229825391803,0.128883999756782,0.731665679061622,NA,0,0,0,-0.0521382668673812,-0.34488041841464,-0.038222609343093,28
2,2,3,0,2,77,0.263445582918568,0.363966174997491,0.28288424539901,0.411724269484174,0.187131630164332,0.224309555518335,0.224309555518335,NA,0,0,0,-0.295096643076197,-0.316870718694854,-0.209614126997682,28
2,3,2,0,2,78,0.235189307597047,0.361599862212153,0.252543045392686,0.403673832280262,0.16706052931417,0.234726305507584,0.403673832280262,NA,0,0,0,-0.263445582918568,-0.28288424539901,-0.187131630164332,28
4,1,0,0,1,1,0.285255766636164,0.333333333333333,0.285255766636164,0.333333333333333,0.285255766636164,0.333333333333333,NA,NA,0,0,0,-0.33,-0.33,-0.33,29
5,1,3,0,3,2,0.285255766636164,0.333333333333333,0.285255766636164,0.333333333333333,0.285255766636164,0.333333333333333,0.333333333333333,NA,0,0,0,-0.33,-0.33,-0.33,29
4,1,1,1,1,3,0.382166926554611,0.333333333333333,0.246578340603594,0.333333333333333,0.246578340603594,0.333333333333333,0.333333333333333,NA,1,0,0,0.714744233363836,-0.285255766636164,-0.285255766636164,29
4,1,1,1,1,4,0.465938039336842,0.521453205398034,0.213145132075004,0.239273397300983,0.213145132075004,0.239273397300983,0.521453205398034,NA,1,0,0,0.617833073445389,-0.246578340603594,-0.246578340603594,29
4,2,1,0,3,5,0.40276215944237,0.681191535635866,0.184245085014612,0.159404232182067,0.184245085014612,0.159404232182067,0.681191535635866,NA,0,0,0,-0.465938039336842,-0.213145132075004,-0.213145132075004,29
1,3,0,0,2,6,0.285255766636164,0.333333333333333,0.285255766636164,0.333333333333333,0.285255766636164,0.333333333333333,NA,NA,0,0,0,-0.33,-0.33,-0.33,29
5,2,2,1,1,7,0.246578340603594,0.333333333333333,0.382166926554611,0.333333333333333,0.246578340603594,0.333333333333333,0.333333333333333,NA,0,1,0,-0.285255766636164,0.714744233363836,-0.285255766636164,29
1,2,2,1,2,8,0.246578340603594,0.333333333333333,0.382166926554611,0.333333333333333,0.246578340603594,0.333333333333333,0.333333333333333,NA,0,1,0,-0.285255766636164,0.714744233363836,-0.285255766636164,29
6,3,3,1,1,9,0.285255766636164,0.333333333333333,0.285255766636164,0.333333333333333,0.420844352587181,0.333333333333333,0.333333333333333,NA,0,0,1,-0.33,-0.33,0.67,29
3,2,0,0,2,10,0.285255766636164,0.333333333333333,0.285255766636164,0.333333333333333,0.285255766636164,0.333333333333333,NA,NA,0,0,0,-0.33,-0.33,-0.33,29
6,3,3,1,1,11,0.246578340603594,0.239273397300983,0.246578340603594,0.239273397300983,0.499371247865431,0.521453205398034,0.521453205398034,NA,0,0,1,-0.285255766636164,-0.285255766636164,0.579155647412819,29
2,3,2,0,2,12,0.285255766636164,0.333333333333333,0.285255766636164,0.333333333333333,0.285255766636164,0.333333333333333,0.333333333333333,NA,0,0,0,-0.33,-0.33,-0.33,29
5,2,3,0,1,13,0.213145132075004,0.239273397300983,0.330349453385825,0.521453205398034,0.213145132075004,0.239273397300983,0.239273397300983,NA,0,0,0,-0.246578340603594,-0.382166926554611,-0.246578340603594,29
4,1,1,1,1,14,0.483740793720018,0.636990129675559,0.159263554469055,0.181504935162221,0.159263554469055,0.181504935162221,0.636990129675559,NA,1,0,0,0.59723784055763,-0.184245085014612,-0.184245085014612,29
5,2,3,0,1,15,0.184245085014612,0.252469881380608,0.285557838131549,0.495060237238783,0.184245085014612,0.252469881380608,0.252469881380608,NA,0,0,0,-0.213145132075004,-0.330349453385825,-0.213145132075004,29
6,3,3,1,1,16,0.213145132075004,0.159404232182067,0.213145132075004,0.159404232182067,0.56725079245378,0.681191535635866,0.681191535635866,NA,0,0,1,-0.246578340603594,-0.246578340603594,0.500628752134569,29
6,1,3,0,3,17,0.184245085014612,0.10364514957954,0.184245085014612,0.10364514957954,0.490338059625378,0.792709700840919,0.792709700840919,NA,0,0,0,-0.213145132075004,-0.213145132075004,-0.56725079245378,29
6,3,0,0,1,18,0.159263554469055,0.128131421391725,0.159263554469055,0.128131421391725,0.423853815482807,0.74373715721655,NA,NA,0,0,0,-0.184245085014612,-0.184245085014612,-0.490338059625378,29
6,3,1,0,1,19,0.137669234325063,0.152136319658767,0.137669234325063,0.152136319658767,0.36638407599155,0.695727360682467,0.152136319658767,NA,0,0,0,-0.159263554469055,-0.159263554469055,-0.423853815482807,29
6,3,3,1,1,20,0.119002857513969,0.174786740828341,0.119002857513969,0.174786740828341,0.452295163163903,0.650426518343317,0.650426518343317,NA,0,0,1,-0.137669234325063,-0.137669234325063,0.63361592400845,29
6,2,3,0,3,21,0.102867428339519,0.113813832150927,0.102867428339519,0.113813832150927,0.390969101558025,0.772372335698145,0.772372335698145,NA,0,0,0,-0.119002857513969,-0.119002857513969,-0.452295163163903,29
6,3,2,0,1,22,0.0889197791905465,0.138227313682642,0.0889197791905465,0.138227313682642,0.337958153927233,0.723545372634716,0.138227313682642,NA,0,0,0,-0.102867428339519,-0.102867428339519,-0.390969101558025,29
5,2,2,1,1,23,0.159263554469055,0.263868665899939,0.38242804060308,0.472262668200121,0.159263554469055,0.263868665899939,0.472262668200121,NA,0,1,0,-0.184245085014612,0.714442161868451,-0.184245085014612,29
4,1,1,1,1,24,0.553739649483715,0.763345463835643,0.137669234325063,0.118327268082179,0.137669234325063,0.118327268082179,0.763345463835643,NA,1,0,0,0.516259206279982,-0.159263554469055,-0.159263554469055,29
2,1,2,0,2,25,0.246578340603594,0.333333333333333,0.246578340603594,0.333333333333333,0.246578340603594,0.333333333333333,0.333333333333333,NA,0,0,0,-0.285255766636164,-0.285255766636164,-0.285255766636164,29
4,3,3,1,3,26,0.478658873425206,0.845188325494184,0.119002857513969,0.0774058372529079,0.254591443464986,0.0774058372529079,0.0774058372529079,NA,0,0,1,-0.553739649483715,-0.137669234325063,0.862330765674937,29
5,3,3,1,3,27,0.137669234325063,0.178429246815311,0.33057516334969,0.643141506369378,0.27325782027608,0.178429246815311,0.178429246815311,NA,0,0,1,-0.159263554469055,-0.38242804060308,0.840736445530945,29
6,3,2,0,1,28,0.0768632720670236,0.161755652456598,0.0768632720670236,0.161755652456598,0.292134885725623,0.676488695086805,0.161755652456598,NA,0,0,0,-0.0889197791905465,-0.0889197791905465,-0.337958153927233,29
5,2,2,1,1,29,0.119002857513969,0.161066942221859,0.421341530351596,0.487916713075187,0.23620717882479,0.351016344702954,0.487916713075187,NA,0,1,0,-0.137669234325063,0.669424836650309,-0.27325782027608,29
4,1,1,1,1,30,0.549346779575593,0.712939981108322,0.102867428339519,0.0902897646878687,0.22007174965034,0.196770254203809,0.712939981108322,NA,1,0,0,0.521341126574794,-0.119002857513969,-0.254591443464986,29
3,3,3,1,2,31,0.246578340603594,0.333333333333333,0.246578340603594,0.333333333333333,0.382166926554611,0.333333333333333,0.333333333333333,NA,0,0,1,-0.285255766636164,-0.285255766636164,0.714744233363836,29
5,2,2,1,1,32,0.102867428339519,0.115720742128467,0.499801013999803,0.657366099999837,0.204180181456457,0.226913157871697,0.657366099999837,NA,0,1,0,-0.119002857513969,0.578658469648404,-0.23620717882479,29
5,2,2,1,1,33,0.0889197791905465,0.0795430662331187,0.567622287205702,0.778093608557527,0.176495679373554,0.142363325209354,0.778093608557527,NA,0,1,0,-0.102867428339519,0.500198986000197,-0.204180181456457,29
3,1,3,0,2,34,0.213145132075004,0.239273397300983,0.213145132075004,0.239273397300983,0.330349453385825,0.521453205398034,0.521453205398034,NA,0,0,0,-0.246578340603594,-0.246578340603594,-0.382166926554611,29
5,2,2,1,1,35,0.0768632720670236,0.0546389464130989,0.626247769880216,0.854991551977285,0.15256487978083,0.0903695016096161,0.854991551977285,NA,0,1,0,-0.0889197791905465,0.432377712794298,-0.176495679373554,29
5,2,2,1,1,36,0.0664414896958876,0.0384146319591489,0.676924306258197,0.902239909771775,0.13187882346556,0.0593454582690758,0.902239909771775,NA,0,1,0,-0.0768632720670236,0.373752230119784,-0.15256487978083,29
6,3,3,1,1,37,0.0664414896958876,0.183666245263134,0.0664414896958876,0.183666245263134,0.388113315614141,0.632667509473733,0.632667509473733,NA,0,0,1,-0.0768632720670236,-0.0768632720670236,0.707865114274377,29
2,1,2,0,2,38,0.213145132075004,0.333333333333333,0.213145132075004,0.333333333333333,0.213145132075004,0.333333333333333,0.333333333333333,NA,0,0,0,-0.246578340603594,-0.246578340603594,-0.246578340603594,29
6,3,3,1,1,39,0.0574327820595431,0.119789317861521,0.0574327820595431,0.119789317861521,0.471078165912276,0.760421364276958,0.760421364276958,NA,0,0,1,-0.0664414896958876,-0.0664414896958876,0.611886684385859,29
6,1,3,0,3,40,0.0496455523528567,0.0783217469633303,0.0496455523528567,0.0783217469633303,0.407205343523832,0.84335650607334,0.84335650607334,NA,0,0,0,-0.0574327820595431,-0.0574327820595431,-0.471078165912276,29
1,3,0,0,2,41,0.213145132075004,0.239273397300983,0.330349453385825,0.521453205398034,0.213145132075004,0.239273397300983,NA,NA,0,0,0,-0.246578340603594,-0.382166926554611,-0.246578340603594,29
5,2,2,1,1,42,0.0574327820595431,0.027917062328178,0.720729682727792,0.931424649529491,0.113997560274981,0.0406582881423312,0.931424649529491,NA,0,1,0,-0.0664414896958876,0.323075693741803,-0.13187882346556,29
5,2,2,1,1,43,0.0496455523528567,0.0210190747402769,0.758595550144822,0.949890226823078,0.0985407922754307,0.0290906984366454,0.949890226823078,NA,0,1,0,-0.0574327820595431,0.279270317272208,-0.113997560274981,29
4,1,1,1,1,44,0.61045021248721,0.814531282363908,0.0889197791905465,0.0626399712534379,0.190232532307484,0.122828746382654,0.814531282363908,NA,1,0,0,0.450653220424407,-0.102867428339519,-0.22007174965034,29
4,1,1,1,1,45,0.663268717333588,0.877659635160297,0.0768632720670236,0.0438533008453304,0.164439172250031,0.0784870639943729,0.877659635160297,NA,1,0,0,0.38954978751279,-0.0889197791905465,-0.190232532307484,29
4,1,1,1,1,46,0.708925635795799,0.916299450189276,0.0664414896958876,0.031538230483914,0.142143097409694,0.0521623193268098,0.916299450189276,NA,1,0,0,0.336731282666412,-0.0768632720670236,-0.164439172250031,29
5,2,3,0,1,47,0.0429141821105757,0.016374730668429,0.655738652191952,0.961939358326347,0.0851797855923121,0.021685911005224,0.021685911005224,NA,0,0,0,-0.0496455523528567,-0.758595550144822,-0.0985407922754307,29
4,3,1,0,3,48,0.612803411293821,0.940322070005555,0.0574327820595431,0.0234503232501986,0.122870115829216,0.0362276067442463,0.940322070005555,NA,0,0,0,-0.708925635795799,-0.0664414896958876,-0.142143097409694,29
6,3,3,1,1,49,0.0429141821105757,0.102024109747455,0.0429141821105757,0.102024109747455,0.487581532754754,0.795951780505091,0.795951780505091,NA,0,0,1,-0.0496455523528567,-0.0496455523528567,0.592794656476168,29
4,1,2,0,1,50,0.529714263290533,0.908223960940665,0.0496455523528567,0.0373620752219793,0.106210330568295,0.0544139638373559,0.0373620752219793,NA,0,0,0,-0.612803411293821,-0.0574327820595431,-0.122870115829216,29
5,2,2,1,1,51,0.0370955088409583,0.0277079283339361,0.702416561538836,0.936968445609703,0.0736303789122397,0.0353236260563612,0.936968445609703,NA,0,1,0,-0.0429141821105757,0.344261347808048,-0.0851797855923121,29
4,1,1,1,1,52,0.593479641323902,0.868688055420071,0.0429141821105757,0.0550801850104513,0.0918094220331496,0.0762317595694781,0.868688055420071,NA,1,0,0,0.470285736709467,-0.0496455523528567,-0.106210330568295,29
6,2,3,0,3,53,0.0370955088409583,0.0672553439961237,0.0370955088409583,0.0672553439961237,0.421471042192708,0.865489312007753,0.865489312007753,NA,0,0,0,-0.0429141821105757,-0.0429141821105757,-0.487581532754754,29
5,2,2,1,1,54,0.0320657812520793,0.0208533115653772,0.742765479162227,0.953422782263277,0.0636469399524915,0.0257239061713459,0.953422782263277,NA,0,1,0,-0.0370955088409583,0.297583438461164,-0.0736303789122397,29
4,1,1,1,1,55,0.648599161917094,0.910502484143507,0.0370955088409583,0.0385042829863271,0.0793611123226947,0.0509932328701661,0.910502484143507,NA,1,0,0,0.406520358676098,-0.0429141821105757,-0.0918094220331496,29
5,2,2,1,1,56,0.0277180273146952,0.0162501651190098,0.777643544100408,0.964266685874933,0.0550171413642239,0.0194831490060571,0.964266685874933,NA,0,1,0,-0.0320657812520793,0.257234520837773,-0.0636469399524915,29
4,1,1,1,1,57,0.696245104654758,0.9365187822792,0.0320657812520793,0.0279055950336784,0.0686006513233607,0.0355756226871212,0.9365187822792,NA,1,0,0,0.351400838082906,-0.0370955088409583,-0.0793611123226947,29
5,2,2,1,1,58,0.0239597791857441,0.0130704182966909,0.807792541532913,0.971639623663084,0.0475574449635816,0.0152899580402251,0.971639623663084,NA,0,1,0,-0.0277180273146952,0.222356455899592,-0.0550171413642239,29
3,2,3,0,2,59,0.184245085014612,0.252469881380608,0.184245085014612,0.252469881380608,0.285557838131549,0.495060237238783,0.495060237238783,NA,0,0,0,-0.213145132075004,-0.213145132075004,-0.330349453385825,29
6,3,3,1,1,60,0.0320657812520793,0.0900810347636809,0.0320657812520793,0.0900810347636809,0.499912965513514,0.819837930472638,0.819837930472638,NA,0,0,1,-0.0370955088409583,-0.0370955088409583,0.578528957807292,29
1,1,0,0,2,61,0.184245085014612,0.252469881380608,0.285557838131549,0.495060237238783,0.184245085014612,0.252469881380608,NA,NA,0,0,0,-0.213145132075004,-0.330349453385825,-0.213145132075004,29
4,2,1,0,3,62,0.601842215439301,0.953130612193569,0.0277180273146952,0.0209841204412561,0.0592991860151075,0.0258852673651754,0.953130612193569,NA,0,0,0,-0.696245104654758,-0.0320657812520793,-0.0686006513233607,29
6,3,3,1,1,63,0.0277180273146952,0.0598734498979799,0.0277180273146952,0.0598734498979799,0.567719059371974,0.88025310020404,0.88025310020404,NA,0,0,1,-0.0320657812520793,-0.0320657812520793,0.500087034486486,29
4,1,1,1,1,64,0.655827866433276,0.924881688805433,0.0239597791857441,0.0341609780749827,0.0512588932352727,0.0409573331195847,0.924881688805433,NA,1,0,0,0.398157784560699,-0.0277180273146952,-0.0592991860151075,29
6,3,3,1,1,65,0.0239597791857441,0.0412299963355173,0.0239597791857441,0.0412299963355173,0.626331420845304,0.917540007328965,0.917540007328965,NA,0,0,1,-0.0277180273146952,-0.0277180273146952,0.432280940628026,29
1,1,2,0,2,66,0.159263554469055,0.263868665899939,0.246839454652063,0.472262668200121,0.159263554469055,0.263868665899939,0.472262668200121,NA,0,0,0,-0.184245085014612,-0.285557838131549,-0.184245085014612,29
1,2,1,0,2,67,0.137669234325063,0.273677232640595,0.21337084203887,0.45264553471881,0.137669234325063,0.273677232640595,0.273677232640595,NA,0,0,0,-0.159263554469055,-0.246839454652063,-0.159263554469055,29
3,3,3,1,2,68,0.159263554469055,0.263868665899939,0.159263554469055,0.263868665899939,0.38242804060308,0.472262668200121,0.472262668200121,NA,0,0,1,-0.184245085014612,-0.184245085014612,0.714442161868451,29
6,3,3,1,1,69,0.0207111066062504,0.0295466066764897,0.0207111066062504,0.0295466066764897,0.676996615107215,0.940906786647021,0.940906786647021,NA,0,0,1,-0.0239597791857441,-0.0239597791857441,0.373668579154696,29
4,1,1,1,1,70,0.702493679347333,0.945612733560749,0.0207111066062504,0.0250654051247292,0.044308772384088,0.0293218613145215,0.945612733560749,NA,1,0,0,0.344172133566724,-0.0239597791857441,-0.0512588932352727,29
5,1,2,0,3,71,0.0207111066062504,0.0108139740511998,0.698265093084688,0.976801874099164,0.0411091982495262,0.0123841518496361,0.976801874099164,NA,0,0,0,-0.0239597791857441,-0.807792541532913,-0.0475574449635816,29
3,1,3,0,2,72,0.137669234325063,0.178429246815311,0.137669234325063,0.178429246815311,0.33057516334969,0.643141506369378,0.643141506369378,NA,0,0,0,-0.159263554469055,-0.159263554469055,-0.38242804060308,29
2,2,0,0,2,73,0.184245085014612,0.333333333333333,0.184245085014612,0.333333333333333,0.184245085014612,0.333333333333333,NA,NA,0,0,0,-0.213145132075004,-0.213145132075004,-0.213145132075004,29
6,3,3,1,1,74,0.0179029169480281,0.0220227833897021,0.0179029169480281,0.0220227833897021,0.72079218732222,0.955954433220596,0.955954433220596,NA,0,0,1,-0.0207111066062504,-0.0207111066062504,0.323003384892785,29
4,1,1,1,1,75,0.742832140676118,0.959061789610313,0.0179029169480281,0.0190836426506625,0.038301008591304,0.0218545677390242,0.959061789610313,NA,1,0,0,0.297506320652667,-0.0207111066062504,-0.044308772384088,29
5,3,2,0,3,76,0.0179029169480281,0.0195412540183766,0.603588316494379,0.958487747631524,0.035535260189293,0.0219709983500988,0.958487747631524,NA,0,0,0,-0.0207111066062504,-0.698265093084688,-0.0411091982495262,29
2,2,3,0,2,77,0.159263554469055,0.333333333333333,0.159263554469055,0.333333333333333,0.159263554469055,0.333333333333333,0.333333333333333,NA,0,0,0,-0.184245085014612,-0.184245085014612,-0.184245085014612,29
2,3,2,0,2,78,0.137669234325063,0.333333333333333,0.137669234325063,0.333333333333333,0.137669234325063,0.333333333333333,0.333333333333333,NA,0,0,0,-0.159263554469055,-0.159263554469055,-0.159263554469055,29
4,1,0,0,1,1,0.295762718049466,0.333333333333333,0.295762718049466,0.333333333333333,0.295762718049466,0.333333333333333,NA,NA,0,0,0,-0.33,-0.33,-0.33,30
5,1,1,1,3,2,0.399512057293508,0.333333333333333,0.295762718049466,0.333333333333333,0.295762718049466,0.333333333333333,0.333333333333333,NA,1,0,0,0.67,-0.33,-0.33,30
4,1,1,1,1,3,0.368826870722854,0.333333333333333,0.265077531478812,0.333333333333333,0.265077531478812,0.333333333333333,0.333333333333333,NA,1,0,0,0.704237281950534,-0.295762718049466,-0.295762718049466,30
4,1,0,0,1,4,0.33056132658991,0.447118656125206,0.237575912739444,0.276440671937397,0.237575912739444,0.276440671937397,NA,NA,0,0,0,-0.368826870722854,-0.265077531478812,-0.265077531478812,30
4,2,1,0,3,5,0.296265807376573,0.434821756288036,0.212927568772426,0.282589121855982,0.212927568772426,0.282589121855982,0.434821756288036,NA,0,0,0,-0.33056132658991,-0.237575912739444,-0.237575912739444,30
1,3,3,1,2,6,0.295762718049466,0.333333333333333,0.295762718049466,0.333333333333333,0.399512057293508,0.333333333333333,0.333333333333333,NA,0,0,1,-0.33,-0.33,0.67,30
5,2,2,1,1,7,0.358062945329279,0.447118656125206,0.368826870722854,0.276440671937397,0.265077531478812,0.276440671937397,0.276440671937397,NA,0,1,0,-0.399512057293508,0.704237281950534,-0.295762718049466,30
1,2,1,0,2,8,0.265077531478812,0.276440671937397,0.265077531478812,0.276440671937397,0.358062945329279,0.447118656125206,0.276440671937397,NA,0,0,0,-0.295762718049466,-0.295762718049466,-0.399512057293508,30
6,3,3,1,1,9,0.295762718049466,0.333333333333333,0.295762718049466,0.333333333333333,0.399512057293508,0.333333333333333,0.333333333333333,NA,0,0,1,-0.33,-0.33,0.67,30
3,2,2,1,2,10,0.295762718049466,0.333333333333333,0.399512057293508,0.333333333333333,0.295762718049466,0.333333333333333,0.333333333333333,NA,0,1,0,-0.33,0.67,-0.33,30
6,3,2,0,1,11,0.265077531478812,0.276440671937397,0.265077531478812,0.276440671937397,0.358062945329279,0.447118656125206,0.276440671937397,NA,0,0,0,-0.295762718049466,-0.295762718049466,-0.399512057293508,30
2,3,1,0,2,12,0.295762718049466,0.333333333333333,0.295762718049466,0.333333333333333,0.295762718049466,0.333333333333333,0.333333333333333,NA,0,0,0,-0.33,-0.33,-0.33,30
5,2,1,0,1,13,0.320914151343591,0.370226768406496,0.33056132658991,0.389164163950012,0.237575912739444,0.240609067643492,0.370226768406496,NA,0,0,0,-0.358062945329279,-0.368826870722854,-0.265077531478812,30
4,1,2,0,1,14,0.265528425620651,0.423867946154284,0.190836474205447,0.288066026922858,0.190836474205447,0.288066026922858,0.288066026922858,NA,0,0,0,-0.296265807376573,-0.212927568772426,-0.212927568772426,30
5,2,0,0,1,15,0.287619520187631,0.366927073005535,0.296265807376573,0.383704638945941,0.212927568772426,0.249368288048524,NA,NA,0,0,0,-0.320914151343591,-0.33056132658991,-0.237575912739444,30
6,3,3,1,1,16,0.237575912739444,0.282589121855982,0.237575912739444,0.282589121855982,0.424663490587633,0.434821756288036,0.434821756288036,NA,0,0,1,-0.265077531478812,-0.265077531478812,0.641937054670721,30
6,1,3,0,3,17,0.212927568772426,0.228315522132262,0.212927568772426,0.228315522132262,0.380604934038097,0.543368955735476,0.543368955735476,NA,0,0,0,-0.237575912739444,-0.237575912739444,-0.424663490587633,30
6,3,1,0,1,18,0.190836474205447,0.239511667545378,0.190836474205447,0.239511667545378,0.341117423618622,0.520976664909244,0.239511667545378,NA,0,0,0,-0.212927568772426,-0.212927568772426,-0.380604934038097,30
6,3,1,0,1,19,0.171037316102969,0.249583499883091,0.171037316102969,0.249583499883091,0.30572671631356,0.500833000233817,0.249583499883091,NA,0,0,0,-0.190836474205447,-0.190836474205447,-0.341117423618622,30
6,3,3,1,1,20,0.153292307571212,0.258612496860752,0.153292307571212,0.258612496860752,0.37775711075082,0.482775006278495,0.482775006278495,NA,0,0,1,-0.171037316102969,-0.171037316102969,0.69427328368644,30
6,2,1,0,3,21,0.137388331949504,0.207038295197173,0.137388331949504,0.207038295197173,0.338565060115684,0.585923409605655,0.207038295197173,NA,0,0,0,-0.153292307571212,-0.153292307571212,-0.37775711075082,30
6,3,2,0,1,22,0.123134383289902,0.220240618824829,0.123134383289902,0.220240618824829,0.303439158837562,0.559518762350342,0.220240618824829,NA,0,0,0,-0.137388331949504,-0.137388331949504,-0.338565060115684,30
5,2,1,0,1,23,0.257779185014475,0.363863456424079,0.265528425620651,0.378740024210074,0.190836474205447,0.257396519365847,0.363863456424079,NA,0,0,0,-0.287619520187631,-0.296265807376573,-0.212927568772426,30
4,1,2,0,1,24,0.237980026911998,0.414113431619908,0.171037316102969,0.292943284190046,0.171037316102969,0.292943284190046,0.292943284190046,NA,0,0,0,-0.265528425620651,-0.190836474205447,-0.190836474205447,30
2,1,2,0,2,25,0.265077531478812,0.333333333333333,0.265077531478812,0.333333333333333,0.265077531478812,0.333333333333333,0.333333333333333,NA,0,0,0,-0.295762718049466,-0.295762718049466,-0.295762718049466,30
4,3,3,1,3,26,0.213289756366599,0.405427585096114,0.153292307571212,0.297286207451943,0.257041646815254,0.297286207451943,0.297286207451943,NA,0,0,1,-0.237980026911998,-0.171037316102969,0.828962683897031,30
5,3,1,0,3,27,0.231034764898356,0.361032658689988,0.237980026911998,0.374234417814454,0.171037316102969,0.264732923495558,0.361032658689988,NA,0,0,0,-0.257779185014475,-0.265528425620651,-0.190836474205447,30
6,3,2,0,1,28,0.110359272385352,0.232220335666721,0.110359272385352,0.232220335666721,0.271957546607397,0.535559328666559,0.232220335666721,NA,0,0,0,-0.123134383289902,-0.123134383289902,-0.303439158837562,30
5,2,1,0,1,29,0.207065060697749,0.358427605985419,0.213289756366599,0.370152328199643,0.153292307571212,0.271420065814938,0.358427605985419,NA,0,0,0,-0.231034764898356,-0.237980026911998,-0.171037316102969,30
4,1,2,0,1,30,0.191161085076041,0.3353407577168,0.137388331949504,0.253937500934646,0.230373745799971,0.410721741348554,0.253937500934646,NA,0,0,0,-0.213289756366599,-0.153292307571212,-0.257041646815254,30
3,3,3,1,2,31,0.265077531478812,0.276440671937397,0.358062945329279,0.447118656125206,0.368826870722854,0.276440671937397,0.276440671937397,NA,0,0,1,-0.295762718049466,-0.399512057293508,0.704237281950534,30
5,2,1,0,1,32,0.18558219746983,0.356038576799755,0.191161085076041,0.366459322783348,0.137388331949504,0.277502100416898,0.356038576799755,NA,0,0,0,-0.207065060697749,-0.213289756366599,-0.153292307571212,30
5,2,2,1,1,33,0.166328167106878,0.353854121424164,0.27507758805427,0.363122475456294,0.123134383289902,0.283023403119542,0.363122475456294,NA,0,1,0,-0.18558219746983,0.808838914923959,-0.137388331949504,30
3,1,1,1,2,34,0.341325251983486,0.240609067643492,0.320914151343591,0.370226768406496,0.33056132658991,0.389164163950012,0.240609067643492,NA,1,0,0,0.734922468521188,-0.358062945329279,-0.368826870722854,30
5,2,1,0,1,35,0.149071729671867,0.287859897821358,0.246538470052795,0.47650328860113,0.110359272385352,0.235636813577511,0.287859897821358,NA,0,0,0,-0.166328167106878,-0.27507758805427,-0.123134383289902,30
5,2,2,1,1,36,0.133605636218444,0.293534192427042,0.324709605930622,0.461141583113437,0.0989095707959183,0.24532422445952,0.461141583113437,NA,0,1,0,-0.149071729671867,0.753461529947205,-0.110359272385352,30
