"","PE_level","trialN","id_acc","trial_acc","session","SubNum","PEchoice","PEobs"
"9039","0.1",303,0,1,"DelayedRec",31,0.300296365191965,0.257801939360809
"9040","0.5",304,1,0,"ImmediateRec",31,-0.174647310941622,0.694439794929507
"9041","0.5",305,0,0,"DelayedRec",31,-0.275775801731814,0.688276344603075
"9043","0.5",307,1,0,"ImmediateRec",31,-0.159551138860475,0.675197766642133
"9045","0.5",309,0,1,"DelayedRec",31,0.957427519000939,0.675356379564269
"9046","0.1",310,0,1,"DelayedRec",31,0.221072446632022,0.191361342269664
"9047","0.1",311,1,1,"ImmediateRec",31,0.315701184733017,0.219188151943826
"9050","0.5",2,0,0,"DelayedRec",32,-0.35219066842102,0.705296937101596
"9053","0.1",5,1,0,"ImmediateRec",32,-0.0307544999640228,0.179650197225234
"9054","0.9",6,0,0,"ImmediateRec",32,-0.387886231330898,0.904172711497645
"9056","0.9",8,0,0,"DelayedRec",32,-0.398583398131484,0.919867805634012
"9058","0.9",10,1,0,"ImmediateRec",32,-0.735937804200911,0.893950928074048
"9059","0.9",11,1,0,"ImmediateRec",32,-0.653598202549825,0.748437677455922
"9062","0.5",14,1,0,"DelayedRec",32,-0.349546241077114,0.723869064387825
"9063","0.5",15,1,0,"DelayedRec",32,-0.161931880372644,0.656618125231987
"9065","0.5",17,1,0,"DelayedRec",32,-0.31043763966456,0.701613236781457
"9066","0.1",18,0,1,"DelayedRec",32,0.419528922229766,0.464796700639267
"9067","0.5",19,1,0,"DelayedRec",32,-0.14381430787075,0.757917375104759
"9069","0.9",21,0,0,"ImmediateRec",32,-0.401929596534283,0.977647096450085
"9070","0.9",22,1,0,"DelayedRec",32,-0.0215435802997531,0.961345910764621
"9071","0.5",23,1,0,"DelayedRec",32,-0.275704661630855,0.587407837408218
"9072","0.1",24,1,0,"ImmediateRec",32,-0.0134028397764756,0.281531856554063
"9074","0.5",26,1,1,"ImmediateRec",32,0.872276199715909,0.634547045159405
"9079","0.9",31,1,0,"ImmediateRec",32,-0.011903277609824,0.920836884030696
"9080","0.5",32,1,1,"ImmediateRec",32,0.801283957275025,0.590491921808676
"9081","0.1",33,0,1,"DelayedRec",32,0.687877112436589,0.309380139556513
"9082","0.5",34,0,1,"DelayedRec",32,0.722209545817601,0.739284249504167
"9087","0.5",39,1,0,"ImmediateRec",32,-0.225317475190243,0.786372387968107
"9088","0.9",40,1,0,"ImmediateRec",32,-0.45743680165595,0.943735473155663
"9090","0.9",42,1,0,"ImmediateRec",32,-0.250051194314913,0.893492990035006
"9091","0.5",43,1,0,"ImmediateRec",32,-0.358594084559564,0.80639633942196
"9092","0.9",44,1,0,"ImmediateRec",32,-0.406256982092536,0.865580777431732
"9093","0.5",45,1,0,"DelayedRec",32,-0.227449388144203,0.680973012896848
"9095","0.5",47,1,0,"ImmediateRec",32,-0.282841149833763,0.72801489497258
"9097","0.5",49,0,0,"ImmediateRec",32,-0.244857745108226,0.723856393333757
"9099","0.5",51,1,0,"ImmediateRec",32,-0.251195775082109,0.751574052589007
"9100","0.5",52,0,0,"ImmediateRec",32,-0.159328688918583,0.698682916260115
"9102","0.5",54,1,0,"ImmediateRec",32,-0.062674409540433,0.68958748859205
"9105","0.1",57,1,1,"ImmediateRec",32,0.144208060201908,0.0939378685637312
"9107","0.1",59,0,0,"DelayedRec",32,-0.00740534861892057,0.252087271522308
"9110","0.1",62,1,1,"ImmediateRec",32,0.225628047413516,0.06584527677254
"9112","0.5",64,0,0,"DelayedRec",32,-0.200108074278521,0.658370280944064
"9114","0.5",66,1,0,"ImmediateRec",32,-0.125670532548209,0.770842734323495
"9115","0.9",67,1,0,"ImmediateRec",32,-0.237524405456757,0.876213057683902
"9118","0.9",70,1,0,"DelayedRec",32,-0.730063249873186,0.968958000623473
"9119","0.5",71,1,1,"ImmediateRec",32,0.782537897673416,0.821145715308927
"9123","0.1",75,1,1,"DelayedRec",32,0.575402170267413,0.221616965615415
"9125","0.5",77,1,1,"DelayedRec",32,0.69498449519361,0.68748336482267
"9126","0.1",78,0,1,"DelayedRec",32,0.312278564497765,0.163364941684814
"9130","0.9",82,1,0,"DelayedRec",32,-0.0022606996842169,0.996272081298174
"9131","0.9",83,0,1,"DelayedRec",32,0.996366175676737,0.886749816544614
"9132","0.1",84,0,1,"DelayedRec",32,0.330635586882521,0.25864588097239
"9133","0.1",85,1,0,"ImmediateRec",32,-0.00322725783688387,0.318116732411639
"9134","0.5",86,1,1,"ImmediateRec",32,0.888389978449096,0.646138318146062
"9137","0.9",89,0,0,"DelayedRec",32,-0.308977967763595,0.869104985131696
"9139","0.9",91,1,0,"DelayedRec",32,-0.794302723422522,0.954432399524666
"9140","0.9",92,1,0,"ImmediateRec",32,-0.705433026195868,0.93175872365533
"9143","0.5",95,1,0,"ImmediateRec",32,-0.0894707425199187,0.671437913658746
"9144","0.9",96,1,0,"ImmediateRec",32,-0.35559034216244,0.993042497300719
"9145","0.5",97,1,1,"DelayedRec",32,0.788993430916466,0.540962872750054
"9147","0.5",99,0,1,"DelayedRec",32,0.920539594299938,0.814784962539648
"9155","0.5",107,0,0,"ImmediateRec",32,-0.382773089973602,0.701759132676589
"9156","0.5",108,1,1,"ImmediateRec",32,0.817546021927324,0.682157986348298
"9157","0.5",109,1,1,"DelayedRec",32,0.929429935460603,0.587529985035648
"9158","0.1",110,1,0,"DelayedRec",32,-0.00124908374370734,0.176639466916191
"9161","0.9",113,1,0,"ImmediateRec",32,-0.00110933136613056,0.930646484035345
"9164","0.1",116,1,1,"ImmediateRec",32,0.732370935407596,0.0917234227689306
"9169","0.5",121,1,0,"ImmediateRec",32,-0.273924226499469,0.736624674037324
"9170","0.9",122,1,0,"ImmediateRec",32,-0.0395680913788566,0.98776946317038
"9171","0.1",123,1,0,"DelayedRec",32,-0.000985215031482657,0.216603173747246
"9172","0.5",124,1,0,"DelayedRec",32,-0.299282241886517,0.75142281406689
"9173","0.1",125,0,0,"DelayedRec",32,-0.000690144829800511,0.16818485758267
"9175","0.9",127,0,0,"DelayedRec",32,-0.293980276380928,0.967696231608821
"9176","0.1",128,1,1,"ImmediateRec",32,0.782523371057029,0.151826905839597
"9177","0.1",129,1,1,"ImmediateRec",32,0.261632898409264,0.227773648101575
"9178","0.1",130,1,1,"ImmediateRec",32,0.694971593871914,0.127113215293283
"9179","0.5",131,1,1,"ImmediateRec",32,0.698087655220166,0.702503505550962
"9181","0.1",133,1,1,"ImmediateRec",32,0.768123003194109,0.234978598635409
"9183","0.5",135,0,1,"DelayedRec",32,0.756723487972868,0.640930645894161
"9185","0.5",137,1,0,"ImmediateRec",32,-0.0981935658959687,0.679108796842245
"9186","0.5",138,0,0,"DelayedRec",32,-0.380017123635136,0.574601624040354
"9189","0.5",141,1,0,"ImmediateRec",32,-0.137682909275714,0.655191735308506
"9191","0.5",143,0,0,"ImmediateRec",32,-0.1222784065593,0.886405710007164
"9193","0.5",145,0,1,"DelayedRec",32,0.73379734907438,0.622028787778993
"9195","0.9",147,1,0,"ImmediateRec",32,-0.816725703148131,0.92426542327323
"9197","0.5",149,0,0,"ImmediateRec",32,-0.26579737341324,0.829271697433284
"9199","0.9",151,0,0,"ImmediateRec",32,-0.425754906161306,0.958234295480022
"9201","0.5",153,0,0,"DelayedRec",32,-0.0872072854597398,0.612032548840184
"9202","0.1",154,1,1,"ImmediateRec",32,0.274652764803301,0.274686061353902
"9204","0.5",156,0,0,"DelayedRec",32,-0.348302770080407,0.695467134549071
"9206","0.1",158,1,0,"ImmediateRec",32,-0.000300765760691931,0.11545059106472
"9210","0.5",162,1,0,"DelayedRec",32,-0.0307544999640228,0.598783386408272
"9212","0.5",164,0,0,"ImmediateRec",32,-0.0273135661492888,0.650259626424437
"9213","0.5",165,1,0,"ImmediateRec",32,-0.0774501930738903,0.638793331837244
"9214","0.5",166,1,0,"DelayedRec",32,-0.0675613708914927,0.87329771637283
"9217","0.9",169,0,0,"ImmediateRec",32,-0.000300765760691931,0.867265300551445
"9219","0.5",171,0,1,"DelayedRec",32,0.770276275075073,0.591776572972179
"9221","0.5",173,1,0,"ImmediateRec",32,-0.315905249082162,0.89430201825061
"9224","0.9",176,1,1,"DelayedRec",32,0.999812885544338,0.918658853059991
"9225","0.5",177,1,0,"ImmediateRec",32,-0.0215435802997531,0.618571650848922
"9227","0.1",179,1,0,"ImmediateRec",32,-0.000147586561153191,0.0397601429886991
"9228","0.9",180,0,1,"DelayedRec",32,0.999868926000893,0.989225654128558
"9229","0.5",181,0,0,"ImmediateRec",32,-0.192444547603135,0.774909078853338
"9230","0.5",182,0,1,"DelayedRec",32,0.90277673027638,0.694286636677094
"9231","0.5",183,1,0,"DelayedRec",32,-0.280560533509145,0.673929839992692
"9233","0.9",185,1,0,"DelayedRec",32,-0.00592735428448798,0.769123759220024
"9234","0.1",186,1,0,"ImmediateRec",32,-0.000187114455662226,0.174725439916624
"9235","0.9",187,0,0,"ImmediateRec",32,-0.384457594077001,0.643929305232648
"9236","0.9",188,0,0,"ImmediateRec",32,-0.353877218702886,0.981150942348875
"9240","0.9",192,1,0,"ImmediateRec",32,-0.332040433333006,0.895214513111423
"9241","0.5",193,1,0,"DelayedRec",32,-0.209647726931501,0.58127382781826
"9242","0.5",194,1,1,"DelayedRec",32,0.951816155254457,0.789631938672306
"9243","0.1",195,0,1,"DelayedRec",32,0.658557026135922,0.463013141832179
"9244","0.1",196,0,1,"DelayedRec",32,0.287792006059523,0.146284430539604
"9245","0.5",197,1,1,"ImmediateRec",32,0.829086901520845,0.754984733298889
"9246","0.1",198,0,0,"ImmediateRec",32,-0.0041521219054881,0.387645976553806
"9247","0.9",199,1,0,"ImmediateRec",32,-0.368679111559099,0.676943877509578
"9251","0.1",203,1,1,"ImmediateRec",32,0.65875091167186,0.25498204804714
"9252","0.5",204,1,1,"ImmediateRec",32,0.845323238840389,0.661099256866552
"9253","0.9",205,0,0,"ImmediateRec",32,-0.0385158821838211,0.999386862503853
"9257","0.1",209,1,1,"ImmediateRec",32,0.67270596743263,0.285915386714224
"9258","0.1",210,1,1,"ImmediateRec",32,0.705109549799577,0.321172448298298
"9259","0.9",211,0,0,"DelayedRec",32,-0.798401203094724,0.993128795262686
"9264","0.5",216,1,1,"ImmediateRec",32,0.803466862096066,0.752102491791715
"9265","0.5",217,0,0,"DelayedRec",32,-0.263674585680487,0.705944057953925
"9268","0.5",220,0,0,"DelayedRec",32,-0.221367227102584,0.744269456580511
"9272","0.1",224,0,0,"ImmediateRec",32,-7.24211192886925e-05,0.137703064582528
"9273","0.1",225,0,0,"DelayedRec",32,-4.50551229068688e-05,0.188479521608724
"9274","0.1",226,1,1,"ImmediateRec",32,0.550551497534388,0.157799685609983
"9276","0.1",228,1,1,"DelayedRec",32,0.571816453435325,0.117610837314818
"9278","0.5",230,0,1,"DelayedRec",32,0.813808481220952,0.731200357426482
"9280","0.1",232,0,1,"DelayedRec",32,0.434247594453726,0.110608896417102
"9281","0.9",233,0,0,"DelayedRec",32,-2.80300017466039e-05,0.979624111543051
"9282","0.1",234,1,1,"DelayedRec",32,0.371252316411268,0.115288388431734
"9283","0.1",235,1,1,"ImmediateRec",32,0.329715154342881,0.0965222709275337
"9284","0.5",236,1,0,"ImmediateRec",32,-0.234173641135288,0.591033707283181
"9287","0.5",239,1,0,"ImmediateRec",32,-0.0243517657043247,0.689957895394884
"9289","0.9",241,0,0,"DelayedRec",32,-0.769033965372845,0.984038633359487
"9290","0.5",242,0,0,"ImmediateRec",32,-0.207973377718735,0.494827938855886
"9293","0.9",245,1,0,"DelayedRec",32,-3.15611913506919e-05,0.852532367954094
"9294","0.1",246,1,1,"DelayedRec",32,0.611808229409731,0.0690197259153124
"9295","0.9",247,0,0,"DelayedRec",32,-1.96350645966149e-05,0.873945820967544
"9298","0.1",250,0,1,"DelayedRec",32,0.384833900638951,0.217372468835953
"9302","0.1",254,1,0,"DelayedRec",32,-0.00927420492188547,0.0483790299390852
"9304","0.5",256,1,0,"DelayedRec",32,-0.277243596524622,0.817772717885839
"9305","0.5",257,1,1,"ImmediateRec",32,0.825396559103566,0.737965485009397
"9307","0.9",259,0,1,"DelayedRec",32,0.999984512839205,0.97028888545834
"9311","0.9",263,0,0,"DelayedRec",32,-0.633420200357315,0.994236718757287
"9313","0.5",265,0,1,"DelayedRec",32,0.980866799775702,0.684659408520237
"9315","0.9",267,1,0,"DelayedRec",32,NA,0.942149594373018
"9318","0.1",270,1,0,"ImmediateRec",32,-0.000343664413107456,0.0283911539334279
"9319","0.9",271,0,0,"DelayedRec",32,-0.252304934064651,0.988634573050446
"9323","0.5",275,1,1,"DelayedRec",32,0.815295497691172,0.78409365927485
"9324","0.5",276,1,1,"DelayedRec",32,0.781324062494269,0.72815875056278
"9326","0.9",278,1,0,"ImmediateRec",32,-0.00404170715724989,0.879233595443175
"9327","0.1",279,1,0,"DelayedRec",32,-0.00823291205887337,0.184600995789995
"9329","0.1",281,0,1,"DelayedRec",32,0.609565003705473,0.154552488516092
"9330","0.9",282,1,0,"DelayedRec",32,-6.7493191229048e-06,0.901643867229905
"9335","0.5",287,1,0,"DelayedRec",32,-0.30609353135531,0.747782204360345
"9336","0.9",288,1,0,"DelayedRec",32,-0.461114749406765,0.954599749287969
"9338","0.9",290,1,0,"DelayedRec",32,-4.72790969331497e-06,0.913119426972632
"9339","0.5",291,0,0,"ImmediateRec",32,-0.200643416764994,0.735828329847865
"9341","0.1",293,1,0,"DelayedRec",32,NA,0.199854511445009
"9345","0.9",297,1,0,"ImmediateRec",32,-4.19893265399497e-06,0.856150790416598
"9346","0.1",298,1,1,"DelayedRec",32,0.498926102332377,0.480387620040278
"9348","0.9",300,0,1,"ImmediateRec",32,0.999881869459414,0.870347478510914
"9349","0.9",301,0,0,"DelayedRec",32,-0.323011677733866,0.859260315248135
"9350","0.1",302,0,1,"ImmediateRec",32,0.393528054538578,0.336725287504197
"9351","0.1",303,0,0,"DelayedRec",32,-2.61226875062875e-06,0.281914682569068
"9352","0.5",304,0,0,"ImmediateRec",32,-0.097271726503418,0.700846271452126
"9353","0.5",305,1,0,"DelayedRec",32,-0.178194646072637,0.680048631553269
"9355","0.5",307,1,0,"ImmediateRec",32,-0.241431328884156,0.686929611636642
"9357","0.5",309,1,0,"DelayedRec",32,-0.0767230920842815,0.654030105397341
"9358","0.1",310,0,1,"DelayedRec",32,0.673059213500762,0.229257783772803
"9359","0.1",311,1,0,"ImmediateRec",32,-0.00282996526559567,0.253563882775174
"9362","0.5",2,1,1,"DelayedRec",33,0.785166633390985,0.672367397805319
"9365","0.1",5,0,1,"ImmediateRec",33,0.381659562152462,0.399247716489425
"9366","0.9",6,1,0,"ImmediateRec",33,-0.644689986783936,0.808722305178763
"9368","0.9",8,1,0,"DelayedRec",33,-0.509620656312212,0.807839128400294
"9370","0.9",10,1,0,"ImmediateRec",33,-0.559589947639069,0.815968218840217
"9371","0.9",11,1,0,"ImmediateRec",33,-0.520956190825864,0.782317405513562
"9374","0.5",14,1,0,"DelayedRec",33,-0.338941929806866,0.67393077632828
"9375","0.5",15,1,0,"DelayedRec",33,-0.274668964581976,0.669036005388358
"9377","0.5",17,1,0,"DelayedRec",33,-0.200001398887021,0.681307252842986
"9378","0.1",18,0,1,"DelayedRec",33,0.51501031441894,0.427857136987995
"9379","0.5",19,0,0,"DelayedRec",33,-0.200001398887021,0.686000161725818
"9381","0.9",21,1,0,"ImmediateRec",33,-0.699676958800426,0.848203704024626
"9382","0.9",22,0,0,"DelayedRec",33,-0.510721323514577,0.829139730787271
"9383","0.5",23,1,1,"DelayedRec",33,0.813806578614186,0.653209904620156
"9384","0.1",24,0,1,"ImmediateRec",33,0.34862832185757,0.371960731224004
"9386","0.5",26,1,0,"ImmediateRec",33,-0.238052193992249,0.657709276307385
"9391","0.9",31,0,0,"ImmediateRec",33,-0.605994189681897,0.824870357693231
"9392","0.5",32,0,0,"ImmediateRec",33,NA,0.644638732315583
"9393","0.1",33,0,1,"DelayedRec",33,0.435843288373527,0.378214298699851
"9394","0.5",34,0,0,"DelayedRec",33,-0.186193421385814,0.69307242978182
"9399","0.5",39,1,0,"ImmediateRec",33,-0.173338738430219,0.705851310977629
"9400","0.9",40,1,0,"ImmediateRec",33,-0.622260013278097,0.847300687156836
"9402","0.9",42,0,0,"ImmediateRec",33,-0.718708530031015,0.835391784083995
"9403","0.5",43,1,1,"ImmediateRec",33,0.826661261569781,0.708550134820326
"9404","0.9",44,1,0,"ImmediateRec",33,-0.579299552446028,0.815675910558452
"9405","0.5",45,1,0,"DelayedRec",33,-0.230410939746786,0.678326435619251
"9407","0.5",47,1,1,"ImmediateRec",33,0.785496494349976,0.692553852731978
"9409","0.5",49,1,0,"ImmediateRec",33,-0.273475984858307,0.674722613425436
"9411","0.5",51,1,0,"ImmediateRec",33,-0.268733715946645,0.677268460423525
"9412","0.5",52,1,0,"ImmediateRec",33,-0.250180500197873,0.678596556814703
"9414","0.5",54,1,0,"ImmediateRec",33,-0.232908187418079,0.663799109795568
"9417","0.1",57,1,1,"ImmediateRec",33,0.270518903575544,0.292877846459464
"9419","0.1",59,1,1,"DelayedRec",33,0.308064802716732,0.340871987016616
"9422","0.1",62,0,1,"ImmediateRec",33,0.234455387453562,0.269219194595676
"9424","0.5",64,0,1,"DelayedRec",33,0.7936831081343,0.67674175725525
"9426","0.5",66,1,1,"ImmediateRec",33,0.783171655171084,0.703873023818288
"9427","0.9",67,1,0,"ImmediateRec",33,-0.751437287882487,0.831801106160099
"9430","0.9",70,0,0,"DelayedRec",33,-0.810829194175728,0.861393994860026
"9431","0.5",71,1,0,"ImmediateRec",33,-0.161371535132386,0.717982105285576
"9435","0.1",75,1,1,"DelayedRec",33,0.34604983142903,0.338288694057327
"9437","0.5",77,1,0,"DelayedRec",33,-0.210066138398095,0.688372273384053
"9438","0.1",78,1,1,"DelayedRec",33,0.22822496262032,0.257639130005802
"9442","0.9",82,0,0,"DelayedRec",33,-0.802200248003078,0.918341149589903
"9443","0.9",83,1,0,"DelayedRec",33,-0.677841242899744,0.823424185134531
"9444","0.1",84,1,1,"DelayedRec",33,0.253183179500579,0.268300576868467
"9445","0.1",85,1,1,"ImmediateRec",33,0.36895651293314,0.352202105144795
"9446","0.5",86,1,0,"ImmediateRec",33,-0.105054515658653,0.651417812365184
"9449","0.9",89,0,0,"DelayedRec",33,-0.774324137616674,0.82889223023689
"9451","0.9",91,1,0,"DelayedRec",33,-0.809822100772347,0.875676830150269
"9452","0.9",92,1,0,"ImmediateRec",33,-0.753912465091441,0.903165229103065
"9455","0.5",95,1,0,"ImmediateRec",33,-0.261112301103799,0.660426425161024
"9456","0.9",96,1,0,"ImmediateRec",33,-0.671097151807231,0.90324751504071
"9457","0.5",97,0,0,"DelayedRec",33,-0.252195409556332,0.62455311507009
"9459","0.5",99,0,0,"DelayedRec",33,-0.243085263298096,0.709527609857205
"9467","0.5",107,1,1,"ImmediateRec",33,0.804436702726556,0.670628743552988
"9468","0.5",108,1,0,"ImmediateRec",33,-0.226302801449461,0.680266444289569
"9469","0.5",109,0,1,"DelayedRec",33,0.748898871720343,0.642971780769723
"9470","0.1",110,0,1,"DelayedRec",33,0.281856809742311,0.274061080040507
"9473","0.9",113,1,0,"ImmediateRec",33,-0.737602416588813,0.891441863068107
"9476","0.1",116,0,1,"ImmediateRec",33,0.223611571863956,0.262276990097909
"9481","0.5",121,1,1,"ImmediateRec",33,0.789321009225181,0.690512348064141
"9482","0.9",122,0,0,"ImmediateRec",33,-0.806198616704717,0.904349618767292
"9483","0.1",123,0,1,"DelayedRec",33,0.24946085579353,0.272387974515747
"9484","0.5",124,1,0,"DelayedRec",33,-0.122479228201306,0.701111048935432
"9485","0.1",125,0,1,"DelayedRec",33,0.252803859126631,0.258367628111113
"9487","0.9",127,1,0,"DelayedRec",33,-0.764649568791695,0.876152252230442
"9488","0.1",128,1,1,"ImmediateRec",33,0.216204637925557,0.250384493068261
"9489","0.1",129,1,1,"ImmediateRec",33,0.240552607812663,0.254850037459743
"9490","0.1",130,0,1,"ImmediateRec",33,0.201277998448305,0.240058549432729
"9491","0.5",131,1,1,"ImmediateRec",33,0.808761340721664,0.687450065292609
"9493","0.1",133,1,1,"ImmediateRec",33,0.268248272706117,0.267241844040003
"9495","0.5",135,0,1,"DelayedRec",33,0.887154712906899,0.666554916735507
"9497","0.5",137,1,0,"ImmediateRec",33,-0.174093920273053,0.675973157122893
"9498","0.5",138,1,0,"DelayedRec",33,-0.247075060716904,0.63227291351503
"9501","0.5",141,1,1,"ImmediateRec",33,0.769982854370058,0.673158245338535
"9503","0.5",143,1,0,"ImmediateRec",33,-0.283176303458947,0.737051998242237
"9505","0.5",145,1,1,"DelayedRec",33,0.736374019932765,0.660020917596422
"9507","0.9",147,0,0,"ImmediateRec",33,-0.80590963953829,0.895857561928749
"9509","0.5",149,1,0,"ImmediateRec",33,-0.218574641845787,0.716953378879358
"9511","0.9",151,1,0,"ImmediateRec",33,-0.85924857502415,0.905080922160625
"9513","0.5",153,1,1,"DelayedRec",33,0.837925420329585,0.653951005414096
"9514","0.1",154,0,1,"ImmediateRec",33,0.249729882148439,0.256579846924903
"9516","0.5",156,1,0,"DelayedRec",33,-0.314464803976906,0.652937707609349
"9518","0.1",158,0,1,"ImmediateRec",33,0.201494005546997,0.225810148402774
"9522","0.5",162,1,1,"DelayedRec",33,0.707245658861844,0.647944822266485
"9524","0.5",164,1,0,"ImmediateRec",33,-0.341582160342097,0.641433793484608
"9525","0.5",165,1,0,"ImmediateRec",33,-0.21992445180124,0.662608441004573
"9526","0.5",166,1,0,"DelayedRec",33,-0.317999531365178,0.75213419049919
"9529","0.9",169,1,0,"ImmediateRec",33,-0.798504937090525,0.875657651743866
"9531","0.5",171,0,1,"DelayedRec",33,0.795259001411266,0.642365237163866
"9533","0.5",173,1,0,"ImmediateRec",33,-0.259645206560411,0.738110002503106
"9536","0.9",176,1,0,"DelayedRec",33,-0.860090912594777,0.892865887393581
"9537","0.5",177,1,0,"ImmediateRec",33,-0.296045033052068,0.630859164734771
