"","X","participant","trialN","trial_cond","scn_file","scn_cat","scn_inst","scn_condition","fillers","obj_cat","obj_cat_num","obj_file","quadrant","corr_ans","key_resp_trial.keys","key_resp_trial.rt","trial_acc","trial_acc_manual","group"
"17128",545,53,538,0.7,"stim/44.jpeg",4,4,2,1,"Instruments",1,"stim/objects/Instruments/bassguitar4.png",1,"left","left",0.854000092,1,1,1
"17129",546,53,539,0.5,"stim/13.jpeg",1,3,1,1,"Instruments",1,"stim/objects/Instruments/keyboard3.png",2,"left","left",0.736000061,1,1,1
"17130",547,53,540,0.9,"stim/51.jpeg",5,1,3,2,"HouseObjects",2,"stim/objects/HouseObjects/garbagebin3.png",1,"right","",NA,0,0,1
"17131",548,53,541,0.9,"stim/52.jpeg",5,2,3,2,"HouseObjects",2,"stim/objects/HouseObjects/dustpan3.png",3,"right","right",0.71999979,1,1,1
"17132",549,53,542,0.3,"stim/43.jpeg",4,3,2,1,"HouseObjects",2,"stim/objects/HouseObjects/clothesdryingrack4.png",2,"right","right",0.761999846,1,1,1
"17133",550,53,543,0.9,"stim/64.jpeg",6,4,3,2,"Instruments",1,"stim/objects/Instruments/flute3.png",1,"left","left",0.572999954,1,1,1
"17134",551,53,544,0.9,"stim/64.jpeg",6,4,3,2,"Instruments",1,"stim/objects/Instruments/frenchhorn3.png",3,"left","left",0.760999918,1,1,1
"17135",552,53,545,0.5,"stim/21.jpeg",2,1,1,1,"Instruments",1,"stim/objects/Instruments/musicsheet3.png",1,"left","left",0.588999987,1,1,1
"17136",553,53,546,0.9,"stim/63.jpeg",6,3,3,2,"Instruments",1,"stim/objects/Instruments/frenchhorn3.png",2,"left","left",0.695000172,1,1,1
"17137",554,53,547,0.9,"stim/54.jpeg",5,4,3,1,"HouseObjects",2,"stim/objects/HouseObjects/iron4.png",2,"right","left",0.654999971,0,0,1
"17138",555,53,548,0.1,"stim/51.jpeg",5,1,3,1,"Instruments",1,"stim/objects/Instruments/grandpiano4.png",4,"left","right",0.556999922,0,0,1
"17139",556,53,549,0.1,"stim/63.jpeg",6,3,3,1,"HouseObjects",2,"stim/objects/HouseObjects/ironingboard4.png",4,"right","right",0.48300004,1,1,1
"17140",557,53,550,0.9,"stim/54.jpeg",5,4,3,1,"HouseObjects",2,"stim/objects/HouseObjects/glassmop4.png",3,"right","right",0.623999834,1,1,1
"17141",558,53,551,0.5,"stim/23.jpeg",2,3,1,2,"HouseObjects",2,"stim/objects/HouseObjects/blender3.png",2,"right","left",0.542999983,0,0,1
"17142",559,53,552,0.9,"stim/53.jpeg",5,3,3,2,"HouseObjects",2,"stim/objects/HouseObjects/flyswatter3.png",3,"right","right",0.495999813,1,1,1
"17143",560,53,553,0.7,"stim/41.jpeg",4,1,2,2,"Instruments",1,"stim/objects/Instruments/cymbal3.png",3,"left","right",0.523000002,0,0,1
"17144",561,53,554,0.9,"stim/61.jpeg",6,1,3,1,"Instruments",1,"stim/objects/Instruments/vuvuzela4.png",4,"left","left",0.576999903,1,1,1
"17145",562,53,555,0.7,"stim/41.jpeg",4,1,2,1,"Instruments",1,"stim/objects/Instruments/electricguitar4.png",3,"left","left",0.752000093,1,1,1
"17146",563,53,556,0.3,"stim/31.jpeg",3,1,2,1,"Instruments",1,"stim/objects/Instruments/xylophone3.png",3,"left","right",0.52699995,0,0,1
"17147",564,53,557,0.5,"stim/23.jpeg",2,3,1,2,"Instruments",1,"stim/objects/Instruments/cornet3.png",3,"left","left",0.444999933,1,1,1
"17148",565,53,558,0.9,"stim/53.jpeg",5,3,3,1,"HouseObjects",2,"stim/objects/HouseObjects/handvacuum4.png",3,"right","right",0.490999937,1,1,1
"17149",566,53,559,0.5,"stim/12.jpeg",1,2,1,2,"Instruments",1,"stim/objects/Instruments/acousticguitar3.png",2,"left","right",0.545000076,0,0,1
"17150",567,53,560,0.9,"stim/63.jpeg",6,3,3,1,"Instruments",1,"stim/objects/Instruments/marimba4.png",3,"left","left",0.520999908,1,1,1
"17151",568,53,561,0.3,"stim/41.jpeg",4,1,2,1,"HouseObjects",2,"stim/objects/HouseObjects/coffee4.png",3,"right","left",0.626999855,0,0,1
"17152",569,53,562,0.1,"stim/61.jpeg",6,1,3,1,"HouseObjects",2,"stim/objects/HouseObjects/knife4.png",3,"right","",NA,0,0,1
"17153",570,53,563,0.9,"stim/51.jpeg",5,1,3,2,"HouseObjects",2,"stim/objects/HouseObjects/glass3.png",1,"right","right",0.411000013,1,1,1
"17154",571,53,564,0.5,"stim/14.jpeg",1,4,1,2,"Instruments",1,"stim/objects/Instruments/balalaika3.png",1,"left","left",0.718000174,1,1,1
"17155",572,53,565,0.9,"stim/62.jpeg",6,2,3,2,"Instruments",1,"stim/objects/Instruments/grandpiano3.png",2,"left","left",0.88499999,1,1,1
"17156",573,53,566,0.5,"stim/24.jpeg",2,4,1,2,"HouseObjects",2,"stim/objects/HouseObjects/broom3.png",4,"right","left",0.724000216,0,0,1
"17157",574,53,567,0.5,"stim/11.jpeg",1,1,1,2,"HouseObjects",2,"stim/objects/HouseObjects/bleachbottle3.png",1,"right","left",0.545000076,0,0,1
"17158",575,53,568,0.7,"stim/34.jpeg",3,4,2,2,"HouseObjects",2,"stim/objects/HouseObjects/clothespin3.png",4,"right","right",0.443000078,1,1,1
"17159",576,53,569,0.5,"stim/24.jpeg",2,4,1,2,"Instruments",1,"stim/objects/Instruments/cornet3.png",3,"left","left",0.523000002,1,1,1
"17160",577,53,570,0.9,"stim/51.jpeg",5,1,3,2,"HouseObjects",2,"stim/objects/HouseObjects/flyswatter3.png",4,"right","right",0.426999807,1,1,1
"17161",248,54,241,0.9,"stim/21.jpeg",2,1,3,2,"HouseObjects",1,"stim/objects/HouseObjects/doormat.png",2,"left","left",0.680000067,1,1,1
"17162",249,54,242,0.5,"stim/43.jpeg",4,3,1,2,"HouseObjects",1,"stim/objects/HouseObjects/blender.png",3,"left","left",0.871999979,1,1,1
"17163",250,54,243,0.7,"stim/51.jpeg",5,1,2,2,"Instruments",2,"stim/objects/Instruments/cymbal.png",3,"right","right",0.851999998,1,1,1
"17164",251,54,244,0.9,"stim/21.jpeg",2,1,3,2,"HouseObjects",1,"stim/objects/HouseObjects/dustpan.png",3,"left","left",0.572999954,1,1,1
"17165",252,54,245,0.7,"stim/63.jpeg",6,3,2,2,"HouseObjects",1,"stim/objects/HouseObjects/dishsoap.png",4,"left","left",0.671000004,1,1,1
"17166",253,54,246,0.9,"stim/14.jpeg",1,4,3,2,"Instruments",2,"stim/objects/Instruments/flutetrans.png",3,"right","right",0.602999926,1,1,1
"17167",254,54,247,0.9,"stim/22.jpeg",2,2,3,2,"HouseObjects",1,"stim/objects/HouseObjects/glass.png",4,"left","left",0.526000023,1,1,1
"17168",255,54,248,0.9,"stim/21.jpeg",2,1,3,2,"HouseObjects",1,"stim/objects/HouseObjects/dustpan.png",3,"left","left",0.552000046,1,1,1
"17169",256,54,249,0.7,"stim/52.jpeg",5,2,2,1,"Instruments",2,"stim/objects/Instruments/musicstand.png",2,"right","right",0.551000118,1,1,1
"17170",257,54,250,0.5,"stim/43.jpeg",4,3,1,2,"Instruments",2,"stim/objects/Instruments/bassguitar.png",4,"right","left",0.654999971,0,0,1
"17171",258,54,251,0.9,"stim/12.jpeg",1,2,3,2,"Instruments",2,"stim/objects/Instruments/flute.png",2,"right","right",0.618000031,1,1,1
"17172",259,54,252,0.9,"stim/22.jpeg",2,2,3,2,"HouseObjects",1,"stim/objects/HouseObjects/doormat.png",4,"left","left",0.521999836,1,1,1
"17173",260,54,253,0.9,"stim/24.jpeg",2,4,3,2,"HouseObjects",1,"stim/objects/HouseObjects/dustpan.png",1,"left","left",0.492000103,1,1,1
"17174",261,54,254,0.9,"stim/24.jpeg",2,4,3,2,"HouseObjects",1,"stim/objects/HouseObjects/flyswatter.png",1,"left","left",0.503000021,1,1,1
"17175",262,54,255,0.9,"stim/22.jpeg",2,2,3,2,"HouseObjects",1,"stim/objects/HouseObjects/flyswatter.png",3,"left","left",0.50999999,1,1,1
"17176",263,54,256,0.5,"stim/41.jpeg",4,1,1,2,"HouseObjects",1,"stim/objects/HouseObjects/bottle.png",2,"left","right",0.484999895,0,0,1
"17177",264,54,257,0.9,"stim/14.jpeg",1,4,3,2,"Instruments",2,"stim/objects/Instruments/gong.png",4,"right","right",0.587000132,1,1,1
"17178",265,54,258,0.9,"stim/21.jpeg",2,1,3,2,"HouseObjects",1,"stim/objects/HouseObjects/flyswatter.png",1,"left","left",0.506000042,1,1,1
"17179",266,54,259,0.9,"stim/11.jpeg",1,1,3,2,"Instruments",2,"stim/objects/Instruments/gong.png",2,"right","right",0.663000107,1,1,1
"17180",267,54,260,0.9,"stim/21.jpeg",2,1,3,2,"HouseObjects",1,"stim/objects/HouseObjects/dustpan.png",4,"left","left",0.506999969,1,1,1
"17181",268,54,261,0.5,"stim/44.jpeg",4,4,1,2,"HouseObjects",1,"stim/objects/HouseObjects/clock.png",1,"left","right",0.710000038,0,0,1
"17182",269,54,262,0.3,"stim/62.jpeg",6,2,2,1,"Instruments",2,"stim/objects/Instruments/bassguitar2.png",3,"right","left",0.519000053,0,0,1
"17183",270,54,263,0.9,"stim/12.jpeg",1,2,3,2,"Instruments",2,"stim/objects/Instruments/flute.png",4,"right","right",0.642000198,1,1,1
"17184",271,54,264,0.7,"stim/61.jpeg",6,1,2,2,"HouseObjects",1,"stim/objects/HouseObjects/coffee.png",1,"left","left",0.570000172,1,1,1
"17185",272,54,265,0.3,"stim/64.jpeg",6,4,2,1,"Instruments",2,"stim/objects/Instruments/chime2.png",1,"right","left",0.607999802,0,0,1
"17186",273,54,266,0.1,"stim/11.jpeg",1,1,3,1,"HouseObjects",1,"stim/objects/HouseObjects/glass2.png",4,"left","right",0.607000113,0,0,1
"17187",274,54,267,0.7,"stim/54.jpeg",5,4,2,2,"Instruments",2,"stim/objects/Instruments/doublebass.png",2,"right","right",0.688999891,1,1,1
"17188",275,54,268,0.9,"stim/21.jpeg",2,1,3,2,"HouseObjects",1,"stim/objects/HouseObjects/doormat.png",2,"left","left",0.555000067,1,1,1
"17189",276,54,269,0.9,"stim/14.jpeg",1,4,3,2,"Instruments",2,"stim/objects/Instruments/grandpiano.png",4,"right","right",0.56099987,1,1,1
"17190",277,54,270,0.7,"stim/54.jpeg",5,4,2,2,"Instruments",2,"stim/objects/Instruments/electricguitar.png",1,"right","right",0.656000137,1,1,1
"17191",278,54,271,0.7,"stim/54.jpeg",5,4,2,2,"Instruments",2,"stim/objects/Instruments/electricdrumset.png",1,"right","right",0.526000023,1,1,1
"17192",279,54,272,0.3,"stim/54.jpeg",5,4,2,1,"HouseObjects",1,"stim/objects/HouseObjects/remote.png",3,"left","right",0.575999975,0,0,1
"17193",280,54,273,0.7,"stim/52.jpeg",5,2,2,1,"Instruments",2,"stim/objects/Instruments/banjo2.png",1,"right","right",0.63499999,1,1,1
"17194",281,54,274,0.9,"stim/21.jpeg",2,1,3,2,"HouseObjects",1,"stim/objects/HouseObjects/garbagebin.png",3,"left","left",0.523000002,1,1,1
"17195",282,54,275,0.7,"stim/51.jpeg",5,1,2,1,"Instruments",2,"stim/objects/Instruments/balalaika2.png",3,"right","right",0.576000214,1,1,1
"17196",283,54,276,0.9,"stim/14.jpeg",1,4,3,2,"Instruments",2,"stim/objects/Instruments/gong.png",4,"right","right",0.621999979,1,1,1
"17197",284,54,277,0.9,"stim/21.jpeg",2,1,3,2,"HouseObjects",1,"stim/objects/HouseObjects/glass.png",1,"left","left",0.492000103,1,1,1
"17198",285,54,278,0.9,"stim/12.jpeg",1,2,3,2,"Instruments",2,"stim/objects/Instruments/grandpiano.png",2,"right","right",0.664999962,1,1,1
"17199",286,54,279,0.9,"stim/22.jpeg",2,2,3,2,"HouseObjects",1,"stim/objects/HouseObjects/glass.png",2,"left","left",0.50999999,1,1,1
"17200",287,54,280,0.7,"stim/51.jpeg",5,1,2,2,"Instruments",2,"stim/objects/Instruments/doublebass.png",4,"right","right",0.583000183,1,1,1
"17201",288,54,281,0.9,"stim/13.jpeg",1,3,3,2,"Instruments",2,"stim/objects/Instruments/flutetrans.png",2,"right","right",0.503999949,1,1,1
"17202",289,54,282,0.9,"stim/14.jpeg",1,4,3,1,"Instruments",2,"stim/objects/Instruments/guitarcase2.png",4,"right","right",0.460000038,1,1,1
"17203",290,54,283,0.5,"stim/31.jpeg",3,1,1,2,"Instruments",2,"stim/objects/Instruments/accordion.png",4,"right","left",0.785000086,0,0,1
"17204",291,54,284,0.9,"stim/12.jpeg",1,2,3,2,"Instruments",2,"stim/objects/Instruments/gong.png",1,"right","right",0.480000019,1,1,1
"17205",292,54,285,0.5,"stim/33.jpeg",3,3,1,2,"HouseObjects",1,"stim/objects/HouseObjects/barbecuelighter.png",2,"left","left",0.638999939,1,1,1
"17206",293,54,286,0.9,"stim/13.jpeg",1,3,3,2,"Instruments",2,"stim/objects/Instruments/flutetrans.png",4,"right","right",0.539999962,1,1,1
"17207",294,54,287,0.5,"stim/31.jpeg",3,1,1,1,"HouseObjects",1,"stim/objects/HouseObjects/handbrush.png",4,"left","left",0.607000113,1,1,1
"17208",295,54,288,0.5,"stim/33.jpeg",3,3,1,2,"Instruments",2,"stim/objects/Instruments/balalaika.png",4,"right","left",0.506999969,0,0,1
"17209",296,54,289,0.3,"stim/52.jpeg",5,2,2,1,"HouseObjects",1,"stim/objects/HouseObjects/pitcher.png",2,"left","right",0.569000006,0,0,1
"17210",297,54,290,0.5,"stim/33.jpeg",3,3,1,1,"HouseObjects",1,"stim/objects/HouseObjects/iron.png",2,"left","left",0.576999903,1,1,1
"17211",298,54,291,0.1,"stim/14.jpeg",1,4,3,1,"HouseObjects",1,"stim/objects/HouseObjects/garbagebin2.png",3,"left","right",0.489000082,0,0,1
"17212",299,54,292,0.9,"stim/24.jpeg",2,4,3,2,"HouseObjects",1,"stim/objects/HouseObjects/doormat.png",2,"left","left",0.503000021,1,1,1
"17213",300,54,293,0.9,"stim/23.jpeg",2,3,3,2,"HouseObjects",1,"stim/objects/HouseObjects/glass.png",3,"left","left",0.517999887,1,1,1
"17214",301,54,294,0.9,"stim/24.jpeg",2,4,3,1,"HouseObjects",1,"stim/objects/HouseObjects/lintroller2.png",4,"left","left",0.520000219,1,1,1
"17215",302,54,295,0.9,"stim/12.jpeg",1,2,3,1,"Instruments",2,"stim/objects/Instruments/gong2.png",2,"right","right",0.517000198,1,1,1
"17216",303,54,296,0.9,"stim/22.jpeg",2,2,3,2,"HouseObjects",1,"stim/objects/HouseObjects/dustpan.png",1,"left","left",0.527000189,1,1,1
"17217",304,54,297,0.7,"stim/52.jpeg",5,2,2,2,"Instruments",2,"stim/objects/Instruments/drums.png",1,"right","right",0.572999954,1,1,1
"17218",305,54,298,0.3,"stim/63.jpeg",6,3,2,1,"Instruments",2,"stim/objects/Instruments/electricguitar2.png",1,"right","left",0.531000137,0,0,1
"17219",306,54,299,0.5,"stim/44.jpeg",4,4,1,1,"Instruments",2,"stim/objects/Instruments/musicsheet.png",2,"right","right",0.640000105,1,1,1
"17220",307,54,300,0.7,"stim/52.jpeg",5,2,2,1,"Instruments",2,"stim/objects/Instruments/record.png",3,"right","right",0.592999935,1,1,1
"17221",308,54,301,0.5,"stim/43.jpeg",4,3,1,1,"Instruments",2,"stim/objects/Instruments/metronome.png",3,"right","right",0.765000105,1,1,1
"17222",309,54,302,0.5,"stim/41.jpeg",4,1,1,1,"HouseObjects",1,"stim/objects/HouseObjects/ironingboard.png",3,"left","right",0.701000214,0,0,1
"17223",310,54,303,0.9,"stim/14.jpeg",1,4,3,2,"Instruments",2,"stim/objects/Instruments/flute.png",4,"right","right",0.819000006,1,1,1
"17224",311,54,304,0.7,"stim/51.jpeg",5,1,2,2,"Instruments",2,"stim/objects/Instruments/drums.png",2,"right","right",0.651000023,1,1,1
"17225",312,54,305,0.9,"stim/22.jpeg",2,2,3,2,"HouseObjects",1,"stim/objects/HouseObjects/doormat.png",1,"left","left",0.536999941,1,1,1
"17226",313,54,306,0.7,"stim/64.jpeg",6,4,2,1,"HouseObjects",1,"stim/objects/HouseObjects/clock2.png",1,"left","left",0.524999857,1,1,1
"17227",314,54,307,0.9,"stim/22.jpeg",2,2,3,2,"HouseObjects",1,"stim/objects/HouseObjects/doormat.png",2,"left","left",0.65199995,1,1,1
"17228",315,54,308,0.5,"stim/41.jpeg",4,1,1,2,"Instruments",2,"stim/objects/Instruments/chime.png",2,"right","right",0.792999983,1,1,1
"17229",316,54,309,0.9,"stim/13.jpeg",1,3,3,2,"Instruments",2,"stim/objects/Instruments/frenchhorn.png",2,"right","right",0.578000069,1,1,1
"17230",317,54,310,0.9,"stim/13.jpeg",1,3,3,2,"Instruments",2,"stim/objects/Instruments/grandpiano.png",4,"right","right",0.674999952,1,1,1
"17231",318,54,311,0.5,"stim/34.jpeg",3,4,1,1,"HouseObjects",1,"stim/objects/HouseObjects/hairdryer.png",3,"left","left",0.656999826,1,1,1
"17232",319,54,312,0.7,"stim/51.jpeg",5,1,2,1,"Instruments",2,"stim/objects/Instruments/pipepiano.png",4,"right","right",0.588000059,1,1,1
"17233",320,54,313,0.5,"stim/33.jpeg",3,3,1,1,"Instruments",2,"stim/objects/Instruments/harmonica.png",3,"right","left",0.642999887,0,0,1
"17234",321,54,314,0.9,"stim/13.jpeg",1,3,3,2,"Instruments",2,"stim/objects/Instruments/grandpiano.png",4,"right","right",0.557999849,1,1,1
"17235",322,54,315,0.5,"stim/31.jpeg",3,1,1,2,"Instruments",2,"stim/objects/Instruments/bassdrum.png",1,"right","left",0.687999964,0,0,1
"17236",323,54,316,0.9,"stim/11.jpeg",1,1,3,2,"Instruments",2,"stim/objects/Instruments/frenchhorn.png",4,"right","right",0.539000034,1,1,1
"17237",324,54,317,0.5,"stim/34.jpeg",3,4,1,2,"Instruments",2,"stim/objects/Instruments/banjo.png",3,"right","left",0.64199996,0,0,1
"17238",325,54,318,0.7,"stim/64.jpeg",6,4,2,1,"HouseObjects",1,"stim/objects/HouseObjects/blender2.png",2,"left","left",0.538000107,1,1,1
"17239",326,54,319,0.5,"stim/32.jpeg",3,2,1,2,"HouseObjects",1,"stim/objects/HouseObjects/bleachbottle.png",3,"left","right",0.770999908,0,0,1
"17240",327,54,320,0.1,"stim/12.jpeg",1,2,3,1,"HouseObjects",1,"stim/objects/HouseObjects/dustpan2.png",2,"left","right",0.504999876,0,0,1
"17241",328,54,321,0.3,"stim/61.jpeg",6,1,2,1,"Instruments",2,"stim/objects/Instruments/drums2.png",3,"right","left",0.519999981,0,0,1
"17242",329,54,322,0.7,"stim/61.jpeg",6,1,2,1,"HouseObjects",1,"stim/objects/HouseObjects/dishsoap2.png",1,"left","left",0.565999985,1,1,1
"17243",330,54,323,0.9,"stim/11.jpeg",1,1,3,2,"Instruments",2,"stim/objects/Instruments/frenchhorn.png",3,"right","right",0.509000063,1,1,1
"17244",331,54,324,0.9,"stim/23.jpeg",2,3,3,2,"HouseObjects",1,"stim/objects/HouseObjects/flyswatter.png",4,"left","left",0.518000126,1,1,1
"17245",332,54,325,0.9,"stim/21.jpeg",2,1,3,1,"HouseObjects",1,"stim/objects/HouseObjects/remote2.png",2,"left","left",0.578999996,1,1,1
"17246",333,54,326,0.5,"stim/31.jpeg",3,1,1,2,"HouseObjects",1,"stim/objects/HouseObjects/ashtray.png",1,"left","",NA,0,0,1
"17247",334,54,327,0.9,"stim/11.jpeg",1,1,3,2,"Instruments",2,"stim/objects/Instruments/flutetrans.png",2,"right","right",0.504999876,1,1,1
"17248",335,54,328,0.9,"stim/22.jpeg",2,2,3,2,"HouseObjects",1,"stim/objects/HouseObjects/flyswatter.png",2,"left","left",0.575000048,1,1,1
"17249",336,54,329,0.9,"stim/11.jpeg",1,1,3,2,"Instruments",2,"stim/objects/Instruments/grandpiano.png",1,"right","right",0.539000034,1,1,1
"17250",337,54,330,0.9,"stim/14.jpeg",1,4,3,2,"Instruments",2,"stim/objects/Instruments/frenchhorn.png",1,"right","right",0.5,1,1,1
"17251",338,54,331,0.5,"stim/32.jpeg",3,2,1,2,"Instruments",2,"stim/objects/Instruments/acousticguitar.png",3,"right","",NA,0,0,1
"17252",339,54,332,0.9,"stim/23.jpeg",2,3,3,2,"HouseObjects",1,"stim/objects/HouseObjects/garbagebin.png",3,"left","left",0.55099988,1,1,1
"17253",340,54,333,0.9,"stim/23.jpeg",2,3,3,2,"HouseObjects",1,"stim/objects/HouseObjects/garbagebin.png",2,"left","left",0.501000166,1,1,1
"17254",341,54,334,0.9,"stim/11.jpeg",1,1,3,2,"Instruments",2,"stim/objects/Instruments/gong.png",1,"right","right",0.442000151,1,1,1
"17255",342,54,335,0.9,"stim/23.jpeg",2,3,3,2,"HouseObjects",1,"stim/objects/HouseObjects/glass.png",4,"left","left",0.47300005,1,1,1
"17256",343,54,336,0.3,"stim/63.jpeg",6,3,2,1,"Instruments",2,"stim/objects/Instruments/cymbal2.png",3,"right","left",0.519999981,0,0,1
"17257",344,54,337,0.9,"stim/23.jpeg",2,3,3,2,"HouseObjects",1,"stim/objects/HouseObjects/doormat.png",3,"left","left",0.527999878,1,1,1
"17258",345,54,338,0.5,"stim/32.jpeg",3,2,1,2,"Instruments",2,"stim/objects/Instruments/balalaika.png",1,"right","right",0.637000084,1,1,1
"17259",346,54,339,0.7,"stim/61.jpeg",6,1,2,2,"HouseObjects",1,"stim/objects/HouseObjects/cushion.png",4,"left","left",0.587000132,1,1,1
"17260",347,54,340,0.5,"stim/32.jpeg",3,2,1,2,"HouseObjects",1,"stim/objects/HouseObjects/ballofstring.png",3,"left","right",0.595000029,0,0,1
"17261",348,54,341,0.9,"stim/11.jpeg",1,1,3,2,"Instruments",2,"stim/objects/Instruments/flutetrans.png",3,"right","right",0.627000093,1,1,1
"17262",349,54,342,0.3,"stim/53.jpeg",5,3,2,1,"HouseObjects",1,"stim/objects/HouseObjects/ballofstring2.png",3,"left","right",0.671999931,0,0,1
"17263",350,54,343,0.9,"stim/24.jpeg",2,4,3,2,"HouseObjects",1,"stim/objects/HouseObjects/glass.png",4,"left","left",0.474999905,1,1,1
"17264",351,54,344,0.3,"stim/64.jpeg",6,4,2,1,"Instruments",2,"stim/objects/Instruments/doublebass2.png",2,"right","left",0.544000149,0,0,1
"17265",352,54,345,0.3,"stim/61.jpeg",6,1,2,1,"Instruments",2,"stim/objects/Instruments/clarinet2.png",3,"right","left",0.493999958,0,0,1
"17266",353,54,346,0.9,"stim/14.jpeg",1,4,3,2,"Instruments",2,"stim/objects/Instruments/flutetrans.png",4,"right","right",0.562000036,1,1,1
"17267",354,54,347,0.9,"stim/12.jpeg",1,2,3,2,"Instruments",2,"stim/objects/Instruments/frenchhorn.png",2,"right","right",0.588999987,1,1,1
"17268",355,54,348,0.3,"stim/54.jpeg",5,4,2,1,"HouseObjects",1,"stim/objects/HouseObjects/barbecuelighter2.png",1,"left","right",0.539999962,0,0,1
"17269",356,54,349,0.9,"stim/13.jpeg",1,3,3,2,"Instruments",2,"stim/objects/Instruments/gong.png",3,"right","right",0.593999863,1,1,1
"17270",357,54,350,0.9,"stim/11.jpeg",1,1,3,2,"Instruments",2,"stim/objects/Instruments/flute.png",2,"right","right",0.559000015,1,1,1
"17271",358,54,351,0.9,"stim/21.jpeg",2,1,3,2,"HouseObjects",1,"stim/objects/HouseObjects/garbagebin.png",3,"left","left",0.522000074,1,1,1
"17272",359,54,352,0.1,"stim/11.jpeg",1,1,3,1,"HouseObjects",1,"stim/objects/HouseObjects/doormat2.png",4,"left","right",0.531000137,0,0,1
"17273",360,54,353,0.9,"stim/23.jpeg",2,3,3,2,"HouseObjects",1,"stim/objects/HouseObjects/garbagebin.png",1,"left","left",0.49000001,1,1,1
"17274",361,54,354,0.9,"stim/24.jpeg",2,4,3,2,"HouseObjects",1,"stim/objects/HouseObjects/garbagebin.png",1,"left","right",0.490999937,0,0,1
"17275",362,54,355,0.9,"stim/13.jpeg",1,3,3,1,"Instruments",2,"stim/objects/Instruments/flute2.png",3,"right","right",0.579999924,1,1,1
"17276",363,54,356,0.9,"stim/11.jpeg",1,1,3,2,"Instruments",2,"stim/objects/Instruments/gong.png",3,"right","right",0.470000029,1,1,1
"17277",364,54,357,0.9,"stim/21.jpeg",2,1,3,2,"HouseObjects",1,"stim/objects/HouseObjects/doormat.png",3,"left","left",0.551999807,1,1,1
"17278",365,54,358,0.9,"stim/14.jpeg",1,4,3,2,"Instruments",2,"stim/objects/Instruments/flutetrans.png",4,"right","right",0.496000051,1,1,1
"17279",366,54,359,0.9,"stim/12.jpeg",1,2,3,2,"Instruments",2,"stim/objects/Instruments/gong.png",4,"right","right",0.539000034,1,1,1
"17280",367,54,360,0.9,"stim/12.jpeg",1,2,3,2,"Instruments",2,"stim/objects/Instruments/flutetrans.png",1,"right","right",0.437000036,1,1,1
"17281",368,54,361,0.5,"stim/43.jpeg",4,3,1,2,"Instruments",2,"stim/objects/Instruments/cello.png",2,"right","left",0.583999872,0,0,1
"17282",369,54,362,0.5,"stim/43.jpeg",4,3,1,2,"HouseObjects",1,"stim/objects/HouseObjects/bucket.png",3,"left","left",0.744000196,1,1,1
"17283",370,54,363,0.9,"stim/23.jpeg",2,3,3,1,"HouseObjects",1,"stim/objects/HouseObjects/pitcher2.png",2,"left","left",0.575000048,1,1,1
"17284",371,54,364,0.9,"stim/12.jpeg",1,2,3,2,"Instruments",2,"stim/objects/Instruments/grandpiano.png",2,"right","right",0.557999849,1,1,1
"17285",372,54,365,0.9,"stim/21.jpeg",2,1,3,2,"HouseObjects",1,"stim/objects/HouseObjects/garbagebin.png",3,"left","left",0.508999825,1,1,1
"17286",373,54,366,0.9,"stim/11.jpeg",1,1,3,2,"Instruments",2,"stim/objects/Instruments/frenchhorn.png",2,"right","right",0.594000101,1,1,1
"17287",374,54,367,0.3,"stim/51.jpeg",5,1,2,1,"HouseObjects",1,"stim/objects/HouseObjects/pan.png",4,"left","right",0.602999926,0,0,1
"17288",375,54,368,0.9,"stim/14.jpeg",1,4,3,2,"Instruments",2,"stim/objects/Instruments/frenchhorn.png",1,"right","right",0.505999804,1,1,1
"17289",376,54,369,0.1,"stim/12.jpeg",1,2,3,1,"HouseObjects",1,"stim/objects/HouseObjects/iron2.png",4,"left","right",0.443000078,0,0,1
"17290",377,54,370,0.5,"stim/32.jpeg",3,2,1,1,"HouseObjects",1,"stim/objects/HouseObjects/handvacuum.png",2,"left","right",0.785000086,0,0,1
"17291",378,54,371,0.9,"stim/11.jpeg",1,1,3,2,"Instruments",2,"stim/objects/Instruments/flutetrans.png",2,"right","right",0.554000139,1,1,1
"17292",379,54,372,0.9,"stim/23.jpeg",2,3,3,2,"HouseObjects",1,"stim/objects/HouseObjects/dustpan.png",4,"left","left",0.543000221,1,1,1
"17293",380,54,373,0.9,"stim/21.jpeg",2,1,3,2,"HouseObjects",1,"stim/objects/HouseObjects/flyswatter.png",3,"left","left",0.443000078,1,1,1
"17294",381,54,374,0.9,"stim/11.jpeg",1,1,3,2,"Instruments",2,"stim/objects/Instruments/grandpiano.png",3,"right","right",0.455999851,1,1,1
"17295",382,54,375,0.3,"stim/62.jpeg",6,2,2,1,"Instruments",2,"stim/objects/Instruments/electricdrumset2.png",4,"right","left",0.57799983,0,0,1
"17296",383,54,376,0.7,"stim/63.jpeg",6,3,2,1,"HouseObjects",1,"stim/objects/HouseObjects/bucket2.png",4,"left","left",0.454999924,1,1,1
"17297",384,54,377,0.7,"stim/63.jpeg",6,3,2,2,"HouseObjects",1,"stim/objects/HouseObjects/clothespin.png",2,"left","left",0.391000032,1,1,1
"17298",385,54,378,0.9,"stim/21.jpeg",2,1,3,2,"HouseObjects",1,"stim/objects/HouseObjects/flyswatter.png",3,"left","left",0.724999905,1,1,1
