"","X","participant","iteration_index","scn_file","scn_cat","obj_cat_top","min_resp_top","max_resp_top","slider.response","slider.rt","rating_acc","corr_rat","group"
"1224",994,52,4,"stim/61.jpeg",6,"Household items",5,15,40,7.682999849,0,10,1
"1225",254,53,1,"stim/11.jpeg",1,"Music items",45,55,90,2.842000008,0,50,1
"1226",256,53,1,"stim/21.jpeg",2,"Household items",45,55,10,4.149999857,0,50,1
"1227",253,53,1,"stim/31.jpeg",3,"Music items",65,75,100,3.764999866,0,70,1
"1228",251,53,1,"stim/41.jpeg",4,"Music items",65,75,10,17.70600009,0,70,1
"1229",255,53,1,"stim/51.jpeg",5,"Household items",5,15,90,3.023000002,0,10,1
"1230",252,53,1,"stim/61.jpeg",6,"Music items",5,15,100,4.550000191,0,10,1
"1231",503,53,2,"stim/11.jpeg",1,"Music items",45,55,30,5.76699996,0,50,1
"1232",499,53,2,"stim/21.jpeg",2,"Household items",45,55,61,5.191999912,0,50,1
"1233",498,53,2,"stim/31.jpeg",3,"Music items",65,75,20,10.29499984,0,70,1
"1234",502,53,2,"stim/41.jpeg",4,"Music items",65,75,90,5.061000109,0,70,1
"1235",501,53,2,"stim/51.jpeg",5,"Household items",5,15,0,4.138000011,0,10,1
"1236",500,53,2,"stim/61.jpeg",6,"Music items",5,15,99,4.31799984,0,10,1
"1237",746,53,3,"stim/11.jpeg",1,"Music items",45,55,31,3.244999886,0,50,1
"1238",750,53,3,"stim/21.jpeg",2,"Household items",45,55,100,3.278000116,1,50,1
"1239",745,53,3,"stim/31.jpeg",3,"Music items",65,75,10,6.501999855,0,70,1
"1240",749,53,3,"stim/41.jpeg",4,"Music items",65,75,70,4.302000046,1,70,1
"1241",747,53,3,"stim/51.jpeg",5,"Household items",5,15,0,2.602999926,0,10,1
"1242",748,53,3,"stim/61.jpeg",6,"Music items",5,15,98,5.576999903,0,10,1
"1243",994,53,4,"stim/11.jpeg",1,"Music items",45,55,80,6.998999834,0,50,1
"1244",997,53,4,"stim/21.jpeg",2,"Household items",45,55,10,8.464999914,0,50,1
"1245",995,53,4,"stim/31.jpeg",3,"Music items",65,75,10,4.21600008,0,70,1
"1246",996,53,4,"stim/41.jpeg",4,"Music items",65,75,88,4.336999893,0,70,1
"1247",992,53,4,"stim/51.jpeg",5,"Household items",5,15,100,7.376999855,0,10,1
"1248",993,53,4,"stim/61.jpeg",6,"Music items",5,15,100,4.95600009,0,10,1
"1249",251,54,1,"stim/11.jpeg",1,"Household items",45,55,NA,NA,0,50,1
"1250",252,54,1,"stim/21.jpeg",2,"Music items",45,55,0,9.31799984,0,50,1
"1251",256,54,1,"stim/31.jpeg",3,"Household items",65,75,40,9.592000008,0,70,1
"1252",253,54,1,"stim/41.jpeg",4,"Household items",65,75,60,10.22399998,0,70,1
"1253",254,54,1,"stim/51.jpeg",5,"Music items",5,15,50,9.052999973,0,10,1
"1254",255,54,1,"stim/61.jpeg",6,"Household items",5,15,80,15.30000019,0,10,1
"1255",502,54,2,"stim/11.jpeg",1,"Household items",45,55,NA,NA,0,50,1
"1256",500,54,2,"stim/21.jpeg",2,"Music items",45,55,10,12.73900008,0,50,1
"1257",499,54,2,"stim/31.jpeg",3,"Household items",65,75,40,5.156000137,0,70,1
"1258",501,54,2,"stim/41.jpeg",4,"Household items",65,75,55,9.644000053,0,70,1
"1259",498,54,2,"stim/51.jpeg",5,"Music items",5,15,75,9.217000008,0,10,1
"1260",503,54,2,"stim/61.jpeg",6,"Household items",5,15,70,6.140000105,0,10,1
"1261",746,54,3,"stim/11.jpeg",1,"Household items",45,55,NA,NA,0,50,1
"1262",747,54,3,"stim/21.jpeg",2,"Music items",45,55,NA,NA,0,50,1
"1263",748,54,3,"stim/31.jpeg",3,"Household items",65,75,60,11.22000003,0,70,1
"1264",749,54,3,"stim/41.jpeg",4,"Household items",65,75,NA,NA,0,70,1
"1265",750,54,3,"stim/51.jpeg",5,"Music items",5,15,80,5.889000177,0,10,1
"1266",745,54,3,"stim/61.jpeg",6,"Household items",5,15,80,11.66800022,0,10,1
"1267",992,54,4,"stim/11.jpeg",1,"Household items",45,55,NA,NA,0,50,1
"1268",997,54,4,"stim/21.jpeg",2,"Music items",45,55,NA,NA,1,50,1
"1269",993,54,4,"stim/31.jpeg",3,"Household items",65,75,70,4.84100008,1,70,1
"1270",995,54,4,"stim/41.jpeg",4,"Household items",65,75,40,12.5940001,1,70,1
"1271",994,54,4,"stim/51.jpeg",5,"Music items",5,15,80,5.605000019,1,10,1
"1272",996,54,4,"stim/61.jpeg",6,"Household items",5,15,75,6.819000006,1,10,1
"1273",252,55,1,"stim/11.jpeg",1,"Household items",45,55,70,18.81099987,0,50,1
"1274",256,55,1,"stim/21.jpeg",2,"Music items",45,55,70,3.180000067,2,50,1
"1275",253,55,1,"stim/31.jpeg",3,"Household items",65,75,70,2.779999971,1,70,1
"1276",254,55,1,"stim/41.jpeg",4,"Household items",65,75,70,2.031000137,2,70,1
"1277",251,55,1,"stim/51.jpeg",5,"Music items",5,15,70,24.17199993,0,10,1
"1278",255,55,1,"stim/61.jpeg",6,"Household items",5,15,30,4.10800004,2,10,1
"1279",503,55,2,"stim/11.jpeg",1,"Household items",45,55,50,5.33100009,1,50,1
"1280",502,55,2,"stim/21.jpeg",2,"Music items",45,55,70,3.603000164,0,50,1
"1281",500,55,2,"stim/31.jpeg",3,"Household items",65,75,50,4.926999807,0,70,1
"1282",498,55,2,"stim/41.jpeg",4,"Household items",65,75,80,10.7980001,0,70,1
"1283",499,55,2,"stim/51.jpeg",5,"Music items",5,15,80,6.718000174,0,10,1
"1284",501,55,2,"stim/61.jpeg",6,"Household items",5,15,90,5.246000051,0,10,1
"1285",746,55,3,"stim/11.jpeg",1,"Household items",45,55,90,3.259000063,0,50,1
"1286",747,55,3,"stim/21.jpeg",2,"Music items",45,55,90,2.17200017,0,50,1
"1287",749,55,3,"stim/31.jpeg",3,"Household items",65,75,10,8.684000015,0,70,1
"1288",750,55,3,"stim/41.jpeg",4,"Household items",65,75,70,4.077000141,1,70,1
"1289",748,55,3,"stim/51.jpeg",5,"Music items",5,15,90,5.870000124,0,10,1
"1290",745,55,3,"stim/61.jpeg",6,"Household items",5,15,90,14.46099997,0,10,1
"1291",994,55,4,"stim/11.jpeg",1,"Household items",45,55,70,7.513000011,0,50,1
"1292",996,55,4,"stim/21.jpeg",2,"Music items",45,55,49,6.572000027,1,50,1
"1293",997,55,4,"stim/31.jpeg",3,"Household items",65,75,11,9.815000057,1,70,1
"1294",993,55,4,"stim/41.jpeg",4,"Household items",65,75,95,6.382999897,0,70,1
"1295",992,55,4,"stim/51.jpeg",5,"Music items",5,15,70,9.929999828,0,10,1
"1296",995,55,4,"stim/61.jpeg",6,"Household items",5,15,98,4.846999884,0,10,1
"1297",254,56,1,"stim/11.jpeg",1,"Music items",45,55,10,5.361999989,0,50,1
"1298",256,56,1,"stim/21.jpeg",2,"Household items",45,55,8,8.252000093,0,50,1
"1299",255,56,1,"stim/31.jpeg",3,"Music items",65,75,21,5.684999943,0,70,1
"1300",251,56,1,"stim/41.jpeg",4,"Music items",65,75,60,28.97099996,0,70,1
"1301",252,56,1,"stim/51.jpeg",5,"Household items",5,15,79,6.523999929,0,10,1
"1302",253,56,1,"stim/61.jpeg",6,"Music items",5,15,40,8.583999872,0,10,1
"1303",499,56,2,"stim/11.jpeg",1,"Music items",45,55,0,6.769000053,0,50,1
"1304",502,56,2,"stim/21.jpeg",2,"Household items",45,55,10,7.410999775,0,50,1
"1305",500,56,2,"stim/31.jpeg",3,"Music items",65,75,30,6.177999973,0,70,1
"1306",503,56,2,"stim/41.jpeg",4,"Music items",65,75,11,13.14600015,0,70,1
"1307",501,56,2,"stim/51.jpeg",5,"Household items",5,15,90,10.77399993,0,10,1
"1308",498,56,2,"stim/61.jpeg",6,"Music items",5,15,70,15.40400004,0,10,1
"1309",750,56,3,"stim/11.jpeg",1,"Music items",45,55,10,7.214999914,0,50,1
"1310",745,56,3,"stim/21.jpeg",2,"Household items",45,55,10,7.903000116,0,50,1
"1311",747,56,3,"stim/31.jpeg",3,"Music items",65,75,26,6.742000103,0,70,1
"1312",746,56,3,"stim/41.jpeg",4,"Music items",65,75,34,8.348999977,0,70,1
"1313",749,56,3,"stim/51.jpeg",5,"Household items",5,15,80,4.053999901,0,10,1
"1314",748,56,3,"stim/61.jpeg",6,"Music items",5,15,76,6.133000135,0,10,1
"1315",997,56,4,"stim/11.jpeg",1,"Music items",45,55,10,9.260999918,0,50,1
"1316",995,56,4,"stim/21.jpeg",2,"Household items",45,55,10,7.028000116,0,50,1
"1317",992,56,4,"stim/31.jpeg",3,"Music items",65,75,50,21.46899986,0,70,1
"1318",994,56,4,"stim/41.jpeg",4,"Music items",65,75,40,7.011000156,0,70,1
"1319",993,56,4,"stim/51.jpeg",5,"Household items",5,15,70,8.149000168,0,10,1
"1320",996,56,4,"stim/61.jpeg",6,"Music items",5,15,89,5.562000036,0,10,1
"1321",251,57,1,"stim/11.jpeg",1,"Household items",45,55,30,7.802000046,0,50,1
"1322",252,57,1,"stim/21.jpeg",2,"Music items",45,55,70,8.554000139,0,50,1
"1323",256,57,1,"stim/31.jpeg",3,"Household items",65,75,1,5.480999947,0,70,1
"1324",254,57,1,"stim/41.jpeg",4,"Household items",65,75,97,6.132999897,0,70,1
"1325",253,57,1,"stim/51.jpeg",5,"Music items",5,15,50,4.585999966,0,10,1
"1326",255,57,1,"stim/61.jpeg",6,"Household items",5,15,50,4.073999882,0,10,1
"1327",499,57,2,"stim/11.jpeg",1,"Household items",45,55,40,6.687999964,0,50,1
"1328",503,57,2,"stim/21.jpeg",2,"Music items",45,55,34,5.384000063,0,50,1
"1329",498,57,2,"stim/31.jpeg",3,"Household items",65,75,2,7.89199996,0,70,1
"1330",501,57,2,"stim/41.jpeg",4,"Household items",65,75,97,5.268000126,0,70,1
"1331",500,57,2,"stim/51.jpeg",5,"Music items",5,15,70,7.23300004,0,10,1
"1332",502,57,2,"stim/61.jpeg",6,"Household items",5,15,70,4.339999914,0,10,1
"1333",747,57,3,"stim/11.jpeg",1,"Household items",45,55,30,4.694999933,0,50,1
"1334",746,57,3,"stim/21.jpeg",2,"Music items",45,55,30,4.21600008,0,50,1
"1335",749,57,3,"stim/31.jpeg",3,"Household items",65,75,98,2.322000027,0,70,1
"1336",745,57,3,"stim/41.jpeg",4,"Household items",65,75,98,4.677000046,0,70,1
"1337",748,57,3,"stim/51.jpeg",5,"Music items",5,15,71,3.329999924,0,10,1
"1338",750,57,3,"stim/61.jpeg",6,"Household items",5,15,50,4.276000023,0,10,1
"1339",993,57,4,"stim/11.jpeg",1,"Household items",45,55,20,3.855000019,0,50,1
"1340",992,57,4,"stim/21.jpeg",2,"Music items",45,55,19,5.062999964,0,50,1
"1341",996,57,4,"stim/31.jpeg",3,"Household items",65,75,3,2.768000126,0,70,1
"1342",994,57,4,"stim/41.jpeg",4,"Household items",65,75,96,2.652000189,0,70,1
"1343",997,57,4,"stim/51.jpeg",5,"Music items",5,15,70,4.952000141,0,10,1
"1344",995,57,4,"stim/61.jpeg",6,"Household items",5,15,50,3.375,0,10,1
"1345",252,58,1,"stim/11.jpeg",1,"Music items",45,55,70,10.76100016,0,50,1
"1346",251,58,1,"stim/21.jpeg",2,"Household items",45,55,20,20.50399995,0,50,1
"1347",253,58,1,"stim/31.jpeg",3,"Music items",65,75,10,8.107000113,0,70,1
"1348",255,58,1,"stim/41.jpeg",4,"Music items",65,75,90,5.016000032,0,70,1
"1349",254,58,1,"stim/51.jpeg",5,"Household items",5,15,90,4.64199996,0,10,1
"1350",256,58,1,"stim/61.jpeg",6,"Music items",5,15,89,7.529999971,0,10,1
"1351",502,58,2,"stim/11.jpeg",1,"Music items",45,55,100,3.844000101,0,50,1
"1352",498,58,2,"stim/21.jpeg",2,"Household items",45,55,0,10.75399995,0,50,1
"1353",500,58,2,"stim/31.jpeg",3,"Music items",65,75,NA,NA,0,70,1
"1354",499,58,2,"stim/41.jpeg",4,"Music items",65,75,100,5.194999933,0,70,1
"1355",503,58,2,"stim/51.jpeg",5,"Household items",5,15,70,5.728999853,0,10,1
"1356",501,58,2,"stim/61.jpeg",6,"Music items",5,15,100,4.523999929,0,10,1
"1357",745,58,3,"stim/11.jpeg",1,"Music items",45,55,100,4.310000181,0,50,1
"1358",749,58,3,"stim/21.jpeg",2,"Household items",45,55,10,4.131999969,0,50,1
"1359",748,58,3,"stim/31.jpeg",3,"Music items",65,75,90,2.758000135,0,70,1
"1360",750,58,3,"stim/41.jpeg",4,"Music items",65,75,100,3.578000069,0,70,1
"1361",747,58,3,"stim/51.jpeg",5,"Household items",5,15,91,3.743000031,0,10,1
"1362",746,58,3,"stim/61.jpeg",6,"Music items",5,15,100,2.282000065,0,10,1
"1363",993,58,4,"stim/11.jpeg",1,"Music items",45,55,100,3.046000004,0,50,1
"1364",992,58,4,"stim/21.jpeg",2,"Household items",45,55,10,8.954999924,0,50,1
"1365",997,58,4,"stim/31.jpeg",3,"Music items",65,75,100,3.345000029,0,70,1
"1366",995,58,4,"stim/41.jpeg",4,"Music items",65,75,100,2.898000002,0,70,1
"1367",994,58,4,"stim/51.jpeg",5,"Household items",5,15,90,3.079999924,0,10,1
"1368",996,58,4,"stim/61.jpeg",6,"Music items",5,15,100,1.944000006,0,10,1
"1369",254,59,1,"stim/11.jpeg",1,"Household items",45,55,0,4.355000019,0,50,1
"1370",252,59,1,"stim/21.jpeg",2,"Music items",45,55,10,6.67200017,0,50,1
"1371",251,59,1,"stim/31.jpeg",3,"Household items",65,75,30,15.11100006,0,70,1
"1372",253,59,1,"stim/41.jpeg",4,"Household items",65,75,20,7.143000126,0,70,1
"1373",256,59,1,"stim/51.jpeg",5,"Music items",5,15,30,6.598999977,0,10,1
"1374",255,59,1,"stim/61.jpeg",6,"Household items",5,15,90,7.370000124,0,10,1
"1375",501,59,2,"stim/11.jpeg",1,"Household items",45,55,5,4.576999903,0,50,1
"1376",502,59,2,"stim/21.jpeg",2,"Music items",45,55,5,4.204999924,0,50,1
"1377",503,59,2,"stim/31.jpeg",3,"Household items",65,75,30,7.078000069,0,70,1
"1378",500,59,2,"stim/41.jpeg",4,"Household items",65,75,50,8.537999868,0,70,1
"1379",499,59,2,"stim/51.jpeg",5,"Music items",5,15,70,3.728999853,0,10,1
"1380",498,59,2,"stim/61.jpeg",6,"Household items",5,15,30,7.257999897,0,10,1
"1381",750,59,3,"stim/11.jpeg",1,"Household items",45,55,3,4.607000113,1,50,1
"1382",748,59,3,"stim/21.jpeg",2,"Music items",45,55,6,4.305000067,1,50,1
"1383",745,59,3,"stim/31.jpeg",3,"Household items",65,75,70,7.413000107,1,70,1
"1384",747,59,3,"stim/41.jpeg",4,"Household items",65,75,50,2.960999966,1,70,1
"1385",749,59,3,"stim/51.jpeg",5,"Music items",5,15,80,5.722000122,1,10,1
"1386",746,59,3,"stim/61.jpeg",6,"Household items",5,15,90,5.70600009,1,10,1
"1387",995,59,4,"stim/11.jpeg",1,"Household items",45,55,5,4.173000097,2,50,1
"1388",996,59,4,"stim/21.jpeg",2,"Music items",45,55,5,4.609999895,2,50,1
"1389",994,59,4,"stim/31.jpeg",3,"Household items",65,75,65,6.15500021,2,70,1
"1390",997,59,4,"stim/41.jpeg",4,"Household items",65,75,60,4.039000034,2,70,1
"1391",992,59,4,"stim/51.jpeg",5,"Music items",5,15,78,5.044000149,0,10,1
"1392",993,59,4,"stim/61.jpeg",6,"Household items",5,15,6,4.275000095,1,10,1
"1393",252,60,1,"stim/11.jpeg",1,"Household items",45,55,39,4.70600009,1,50,1
"1394",254,60,1,"stim/21.jpeg",2,"Music items",45,55,90,6.875,1,50,1
"1395",255,60,1,"stim/31.jpeg",3,"Household items",65,75,NA,NA,1,70,1
"1396",251,60,1,"stim/41.jpeg",4,"Household items",65,75,71,5.004999876,1,70,1
"1397",256,60,1,"stim/51.jpeg",5,"Music items",5,15,NA,NA,1,10,1
"1398",253,60,1,"stim/61.jpeg",6,"Household items",5,15,90,3.546000004,1,10,1
"1399",501,60,2,"stim/11.jpeg",1,"Household items",45,55,60,5.129999876,0,50,1
"1400",500,60,2,"stim/21.jpeg",2,"Music items",45,55,80,5.644000053,0,50,1
"1401",502,60,2,"stim/31.jpeg",3,"Household items",65,75,NA,NA,0,70,1
"1402",503,60,2,"stim/41.jpeg",4,"Household items",65,75,80,10.69200015,0,70,1
"1403",499,60,2,"stim/51.jpeg",5,"Music items",5,15,70,5.338000059,0,10,1
"1404",498,60,2,"stim/61.jpeg",6,"Household items",5,15,99,4.138000011,0,10,1
"1405",747,60,3,"stim/11.jpeg",1,"Household items",45,55,41,4.055999994,0,50,1
"1406",749,60,3,"stim/21.jpeg",2,"Music items",45,55,40,5.407000065,0,50,1
"1407",750,60,3,"stim/31.jpeg",3,"Household items",65,75,20,5.105999947,0,70,1
"1408",745,60,3,"stim/41.jpeg",4,"Household items",65,75,90,4.09100008,0,70,1
"1409",748,60,3,"stim/51.jpeg",5,"Music items",5,15,81,6.390000105,0,10,1
"1410",746,60,3,"stim/61.jpeg",6,"Household items",5,15,100,2.943000078,0,10,1
"1411",996,60,4,"stim/11.jpeg",1,"Household items",45,55,81,3.056999922,0,50,1
"1412",994,60,4,"stim/21.jpeg",2,"Music items",45,55,60,5.004000187,0,50,1
"1413",992,60,4,"stim/31.jpeg",3,"Household items",65,75,11,5.319999933,0,70,1
"1414",997,60,4,"stim/41.jpeg",4,"Household items",65,75,91,3.106000185,0,70,1
"1415",995,60,4,"stim/51.jpeg",5,"Music items",5,15,90,3.309999943,0,10,1
"1416",993,60,4,"stim/61.jpeg",6,"Household items",5,15,91,3.231999874,0,10,1
"1417",252,61,1,"stim/11.jpeg",1,"Music items",45,55,31,16.47799993,0,50,1
"1418",253,61,1,"stim/21.jpeg",2,"Household items",45,55,31,3.392999887,0,50,1
"1419",254,61,1,"stim/31.jpeg",3,"Music items",65,75,81,3.97300005,0,70,1
"1420",251,61,1,"stim/41.jpeg",4,"Music items",65,75,20,22.41899991,0,70,1
"1421",255,61,1,"stim/51.jpeg",5,"Household items",5,15,38,3.696000099,0,10,1
"1422",256,61,1,"stim/61.jpeg",6,"Music items",5,15,80,3.811000109,0,10,1
"1423",498,61,2,"stim/11.jpeg",1,"Music items",45,55,70,6.15199995,0,50,1
"1424",502,61,2,"stim/21.jpeg",2,"Household items",45,55,0,9.528999805,0,50,1
"1425",503,61,2,"stim/31.jpeg",3,"Music items",65,75,22,5.445000172,0,70,1
"1426",501,61,2,"stim/41.jpeg",4,"Music items",65,75,35,2.089999914,0,70,1
"1427",499,61,2,"stim/51.jpeg",5,"Household items",5,15,70,1.746000051,0,10,1
"1428",500,61,2,"stim/61.jpeg",6,"Music items",5,15,59,2.911000013,0,10,1
"1429",748,61,3,"stim/11.jpeg",1,"Music items",45,55,36,2.197000027,0,50,1
"1430",749,61,3,"stim/21.jpeg",2,"Household items",45,55,0,5.998000145,0,50,1
"1431",745,61,3,"stim/31.jpeg",3,"Music items",65,75,59,8.66899991,0,70,1
"1432",746,61,3,"stim/41.jpeg",4,"Music items",65,75,42,6.460000038,0,70,1
"1433",747,61,3,"stim/51.jpeg",5,"Household items",5,15,40,2.342000008,0,10,1
"1434",750,61,3,"stim/61.jpeg",6,"Music items",5,15,28,2.942000151,0,10,1
"1435",994,61,4,"stim/11.jpeg",1,"Music items",45,55,37,5.289999962,0,50,1
"1436",992,61,4,"stim/21.jpeg",2,"Household items",45,55,5,8.003000021,0,50,1
"1437",995,61,4,"stim/31.jpeg",3,"Music items",65,75,59,5.312000036,0,70,1
"1438",997,61,4,"stim/41.jpeg",4,"Music items",65,75,37,3.943000078,0,70,1
"1439",993,61,4,"stim/51.jpeg",5,"Household items",5,15,45,2.980999947,0,10,1
"1440",996,61,4,"stim/61.jpeg",6,"Music items",5,15,66,2.393000126,0,10,1
"1441",252,62,1,"stim/11.jpeg",1,"Household items",45,55,70,4.786000013,0,50,1
"1442",253,62,1,"stim/21.jpeg",2,"Music items",45,55,42,7.366000175,0,50,1
"1443",254,62,1,"stim/31.jpeg",3,"Household items",65,75,21,9.25999999,0,70,1
"1444",251,62,1,"stim/41.jpeg",4,"Household items",65,75,76,16.57299995,0,70,1
"1445",256,62,1,"stim/51.jpeg",5,"Music items",5,15,5,12.37800002,1,10,1
"1446",255,62,1,"stim/61.jpeg",6,"Household items",5,15,27,3.718999863,0,10,1
"1447",501,62,2,"stim/11.jpeg",1,"Household items",45,55,29,3.927999973,0,50,1
"1448",503,62,2,"stim/21.jpeg",2,"Music items",45,55,67,5.970999956,0,50,1
"1449",499,62,2,"stim/31.jpeg",3,"Household items",65,75,60,4.677999973,0,70,1
"1450",500,62,2,"stim/41.jpeg",4,"Household items",65,75,62,5.720000029,0,70,1
"1451",498,62,2,"stim/51.jpeg",5,"Music items",5,15,33,7.038999796,0,10,1
"1452",502,62,2,"stim/61.jpeg",6,"Household items",5,15,2,4.096999884,0,10,1
"1453",747,62,3,"stim/11.jpeg",1,"Household items",45,55,51,2.353999853,1,50,1
"1454",749,62,3,"stim/21.jpeg",2,"Music items",45,55,63,7.328999996,1,50,1
"1455",748,62,3,"stim/31.jpeg",3,"Household items",65,75,32,5.503999949,1,70,1
"1456",745,62,3,"stim/41.jpeg",4,"Household items",65,75,55,7.224000216,0,70,1
"1457",746,62,3,"stim/51.jpeg",5,"Music items",5,15,45,2.576999903,0,10,1
"1458",750,62,3,"stim/61.jpeg",6,"Household items",5,15,27,5.153000116,1,10,1
"1459",994,62,4,"stim/11.jpeg",1,"Household items",45,55,58,1.921000004,0,50,1
"1460",997,62,4,"stim/21.jpeg",2,"Music items",45,55,38,2.197000027,1,50,1
"1461",992,62,4,"stim/31.jpeg",3,"Household items",65,75,27,2.171999931,0,70,1
"1462",995,62,4,"stim/41.jpeg",4,"Household items",65,75,65,4.488000154,1,70,1
"1463",993,62,4,"stim/51.jpeg",5,"Music items",5,15,43,2.937999964,0,10,1
"1464",996,62,4,"stim/61.jpeg",6,"Household items",5,15,62,5.579999924,1,10,1
"1465",251,63,1,"stim/11.jpeg",1,"Music items",45,55,20,11.50500011,0,50,1
"1466",255,63,1,"stim/21.jpeg",2,"Household items",45,55,50,5.546000004,1,50,1
"1467",253,63,1,"stim/31.jpeg",3,"Music items",65,75,20,5.407000065,0,70,1
"1468",252,63,1,"stim/41.jpeg",4,"Music items",65,75,20,12.96299982,0,70,1
"1469",256,63,1,"stim/51.jpeg",5,"Household items",5,15,90,4.893000126,1,10,1
"1470",254,63,1,"stim/61.jpeg",6,"Music items",5,15,90,4.361000061,0,10,1
"1471",498,63,2,"stim/11.jpeg",1,"Music items",45,55,50,9.703000069,1,50,1
"1472",500,63,2,"stim/21.jpeg",2,"Household items",45,55,50,3.22300005,2,50,1
"1473",499,63,2,"stim/31.jpeg",3,"Music items",65,75,20,7.207000017,1,70,1
"1474",503,63,2,"stim/41.jpeg",4,"Music items",65,75,50,5.946000099,2,70,1
"1475",501,63,2,"stim/51.jpeg",5,"Household items",5,15,100,7.177000046,2,10,1
"1476",502,63,2,"stim/61.jpeg",6,"Music items",5,15,100,8.644999981,2,10,1
"1477",747,63,3,"stim/11.jpeg",1,"Music items",45,55,50,3.459000111,1,50,1
"1478",749,63,3,"stim/21.jpeg",2,"Household items",45,55,50,1.794000149,2,50,1
"1479",750,63,3,"stim/31.jpeg",3,"Music items",65,75,NA,NA,2,70,1
"1480",748,63,3,"stim/41.jpeg",4,"Music items",65,75,50,1.693000078,1,70,1
"1481",745,63,3,"stim/51.jpeg",5,"Household items",5,15,90,7.451999903,0,10,1
"1482",746,63,3,"stim/61.jpeg",6,"Music items",5,15,99,8.443000078,0,10,1
"1483",997,63,4,"stim/11.jpeg",1,"Music items",45,55,50,4.474999905,2,50,1
"1484",992,63,4,"stim/21.jpeg",2,"Household items",45,55,50,3.833000183,1,50,1
"1485",995,63,4,"stim/31.jpeg",3,"Music items",65,75,40,5.343999863,1,70,1
"1486",993,63,4,"stim/41.jpeg",4,"Music items",65,75,80,6.190999985,1,70,1
"1487",996,63,4,"stim/51.jpeg",5,"Household items",5,15,90,5.143000126,1,10,1
"1488",994,63,4,"stim/61.jpeg",6,"Music items",5,15,100,4.661000013,1,10,1
"1489",255,64,1,"stim/11.jpeg",1,"Household items",45,55,NA,NA,0,50,1
"1490",256,64,1,"stim/21.jpeg",2,"Music items",45,55,6,13.17799997,0,50,1
"1491",252,64,1,"stim/31.jpeg",3,"Household items",65,75,10,6.679999828,0,70,1
"1492",251,64,1,"stim/41.jpeg",4,"Household items",65,75,40,14.12199998,0,70,1
"1493",253,64,1,"stim/51.jpeg",5,"Music items",5,15,4,4.542000055,0,10,1
"1494",254,64,1,"stim/61.jpeg",6,"Household items",5,15,90,8.309999943,0,10,1
"1495",498,64,2,"stim/11.jpeg",1,"Household items",45,55,12,7.654000044,0,50,1
"1496",500,64,2,"stim/21.jpeg",2,"Music items",45,55,10,6.490999937,0,50,1
"1497",499,64,2,"stim/31.jpeg",3,"Household items",65,75,29,8.915999889,0,70,1
"1498",501,64,2,"stim/41.jpeg",4,"Household items",65,75,40,6.633999825,0,70,1
"1499",503,64,2,"stim/51.jpeg",5,"Music items",5,15,95,9.31099987,0,10,1
"1500",502,64,2,"stim/61.jpeg",6,"Household items",5,15,70,5.200000048,0,10,1
"1501",745,64,3,"stim/11.jpeg",1,"Household items",45,55,10,8.775000095,0,50,1
"1502",748,64,3,"stim/21.jpeg",2,"Music items",45,55,5,8.523999929,1,50,1
"1503",746,64,3,"stim/31.jpeg",3,"Household items",65,75,70,6.529000044,1,70,1
"1504",749,64,3,"stim/41.jpeg",4,"Household items",65,75,70,8.777999878,2,70,1
"1505",750,64,3,"stim/51.jpeg",5,"Music items",5,15,90,5.19299984,2,10,1
"1506",747,64,3,"stim/61.jpeg",6,"Household items",5,15,70,4.361000061,1,10,1
"1507",993,64,4,"stim/11.jpeg",1,"Household items",45,55,12,10.83399987,0,50,1
"1508",992,64,4,"stim/21.jpeg",2,"Music items",45,55,10,6.09100008,0,50,1
"1509",994,64,4,"stim/31.jpeg",3,"Household items",65,75,25,7.33100009,0,70,1
"1510",995,64,4,"stim/41.jpeg",4,"Household items",65,75,20,5.645999908,0,70,1
"1511",997,64,4,"stim/51.jpeg",5,"Music items",5,15,85,4.457999945,0,10,1
"1512",996,64,4,"stim/61.jpeg",6,"Household items",5,15,25,5.097000122,0,10,1
"1513",251,65,1,"stim/11.jpeg",1,"Household items",45,55,31,8.143999815,0,50,1
"1514",252,65,1,"stim/21.jpeg",2,"Music items",45,55,31,8.572999954,0,50,1
"1515",256,65,1,"stim/31.jpeg",3,"Household items",65,75,20,4.174000025,0,70,1
"1516",254,65,1,"stim/41.jpeg",4,"Household items",65,75,79,4.445999861,0,70,1
"1517",255,65,1,"stim/51.jpeg",5,"Music items",5,15,79,5.421999931,0,10,1
"1518",253,65,1,"stim/61.jpeg",6,"Household items",5,15,70,7.241999865,0,10,1
"1519",501,65,2,"stim/11.jpeg",1,"Household items",45,55,50,2.073999882,1,50,1
"1520",498,65,2,"stim/21.jpeg",2,"Music items",45,55,21,6.113000154,0,50,1
"1521",500,65,2,"stim/31.jpeg",3,"Household items",65,75,50,2.855999947,0,70,1
"1522",502,65,2,"stim/41.jpeg",4,"Household items",65,75,70,4.544000149,2,70,1
"1523",499,65,2,"stim/51.jpeg",5,"Music items",5,15,89,7.023999929,0,10,1
"1524",503,65,2,"stim/61.jpeg",6,"Household items",5,15,80,8.258000135,2,10,1
"1525",749,65,3,"stim/11.jpeg",1,"Household items",45,55,50,4.121999979,1,50,1
"1526",747,65,3,"stim/21.jpeg",2,"Music items",45,55,31,3.897000074,0,50,1
